train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-148.36035,0.0,-148.36035,-148.36035,-148.36035,-148.36035,0.0,-148.36035,-148.36035,-148.36035,22001,515.998209476471,21.542821884155273,-0.2967207,0.07967269,-0.2813512,-0.985425,-0.17201075,-0.2967207,0.07967269,-0.2813512,-0.985425,-0.17201075,-0.08660393859365967,0.7602341993289696,0.004613357423170786,-2.3333728586972033,1.724298651998811,-0.08660393859365965,0.7602341993289697,0.004613357423170786,-2.3333728586972033,1.724298651998811,-0.15597949842663408,0.0844631845976702,-0.1451363201268358,-0.7178079142390329,-0.00036917008409351193,-0.15597949842663408,0.0844631845976702,-0.1451363201268358,-0.7178079142390329,-0.00036917008409351193,0.7126666666666667,0.452518385139089,1.0,False,True,0.7126666666666667,0.45251838513908893,1.0,False,True,0.63,0.4828043081829324,1.0,False,True,0.63,0.4828043081829324,1.0,False,True,0,22000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-152.68213,0.0,-152.68213,-152.68213,-152.68213,-152.68213,0.0,-152.68213,-152.68213,-152.68213,24001,564.3463587760925,22.632625579833984,-0.30536425,0.05935897,-0.30289343,-0.9853906,-0.20456141,-0.30536425,0.05935897,-0.30289343,-0.9853906,-0.20456141,-0.06498848800693982,0.7321019157959634,0.005434284509927643,-2.3283550092236114,1.7162884855145137,-0.06498848800693979,0.7321019157959634,0.005434284509927643,-2.3283550092236114,1.7162884855145137,-0.13525936020699766,0.11816024554932275,-0.09507932217260268,-0.7177969657328064,-6.865082204321471e-06,-0.13525936020699766,0.11816024554932275,-0.09507932217260268,-0.7177969657328064,-6.865082204321471e-06,0.6606666666666666,0.4734830749057692,1.0,False,True,0.6606666666666666,0.4734830749057692,1.0,False,True,0.48,0.4995998398718719,0.0,False,True,0.48,0.49959983987187184,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-151.7659,0.0,-151.7659,-151.7659,-151.7659,-151.7659,0.0,-151.7659,-151.7659,-151.7659,26001,612.8704128265381,23.534276962280273,-0.3035318,0.05391776,-0.29975265,-0.98539245,-0.17582051,-0.3035318,0.05391776,-0.29975265,-0.98539245,-0.17582051,-0.061258367940008066,0.7377005383805982,0.013849573722338228,-2.3337944199288625,1.716781945790162,-0.061258367940008066,0.7377005383805983,0.013849573722338228,-2.3337944199288625,1.716781945790162,-0.1289054919555675,0.12273114167017402,-0.07022391765772903,-0.7177975453826174,-0.007285676463769736,-0.12890549195556747,0.12273114167017402,-0.07022391765772903,-0.7177975453826174,-0.007285676463769736,0.6633333333333333,0.47256980671877696,1.0,False,True,0.6633333333333333,0.472569806718777,1.0,False,True,0.506,0.4999639987039066,1.0,False,True,0.506,0.4999639987039066,1.0,False,True,0,26000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-131.49593,0.0,-131.49593,-131.49593,-131.49593,-131.49593,0.0,-131.49593,-131.49593,-131.49593,28001,660.7645466327667,24.38388442993164,-0.26299185,0.063875765,-0.25118744,-0.9853875,-0.1938087,-0.26299188,0.063875765,-0.25118744,-0.9853875,-0.1938087,-0.05494787988997831,0.7242401138646924,0.004340733022029679,-2.3331134107960354,1.7153678228795064,-0.05494787988997831,0.7242401138646924,0.004340733022029679,-2.3331134107960354,1.7153678228795064,-0.11551478872934008,0.10522014232118376,-0.055642557876723536,-0.7177959771822665,-0.007532626883332116,-0.11551478872934011,0.10522014232118378,-0.055642557876723536,-0.7177959771822665,-0.007532626883332116,0.664,0.4723388614120163,1.0,False,True,0.664,0.47233886141201636,1.0,False,True,0.84,0.36660605559646725,1.0,False,True,0.84,0.3666060555964672,1.0,False,True,0,28000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-133.99864,0.0,-133.99864,-133.99864,-133.99864,-133.99864,0.0,-133.99864,-133.99864,-133.99864,30001,708.807071685791,25.140701293945312,-0.2679973,0.0684712,-0.25617602,-0.98542327,-0.18087542,-0.2679973,0.0684712,-0.25617602,-0.98542327,-0.18087542,-0.06665605676369576,0.736265762878198,0.009159123041709358,-2.353701338052238,1.7212563182930551,-0.06665605676369576,0.736265762878198,0.009159123041709358,-2.353701338052238,1.7212563182930551,-0.127992072652559,0.095507307598564,-0.104827419250763,-0.7178073400342884,-3.954920919704841e-05,-0.127992072652559,0.095507307598564,-0.104827419250763,-0.7178073400342884,-3.954920919704841e-05,0.766,0.42337217669563504,1.0,False,True,0.766,0.423372176695635,1.0,False,True,0.766,0.423372176695635,1.0,False,True,0.766,0.42337217669563504,1.0,False,True,0,30000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-155.57367,0.0,-155.57367,-155.57367,-155.57367,-155.57367,0.0,-155.57367,-155.57367,-155.57367,32001,757.3017582893372,25.783023834228516,-0.31114733,0.05449373,-0.31083965,-0.9854078,-0.23266631,-0.31114736,0.054493725,-0.31083965,-0.9854078,-0.23266631,-0.06505706906296728,0.7462611936556407,0.012834571534684291,-2.3339568127471133,1.7234606917812483,-0.06505706906296725,0.7462611936556407,0.012834571534684291,-2.3339568127471133,1.7234606917812483,-0.13332408658004372,0.1244404815469079,-0.07094825710619643,-0.7178024274703226,-0.004465023761227566,-0.13332408658004372,0.1244404815469079,-0.07094825710619643,-0.7178024274703226,-0.004465023761227566,0.66,0.4737087712930805,1.0,False,True,0.66,0.4737087712930805,1.0,False,True,0.38,0.48538644398046393,0.0,False,True,0.38,0.48538644398046393,0.0,False,True,0,32000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-159.8215,0.0,-159.8215,-159.8215,-159.8215,-159.8215,0.0,-159.8215,-159.8215,-159.8215,34001,805.418378829956,26.427122116088867,-0.319643,0.052013293,-0.32278332,-0.98539317,-0.25008306,-0.31964302,0.052013293,-0.32278332,-0.98539317,-0.25008306,-0.05809635898785653,0.7376930794490694,0.008866435569759759,-2.3253249267218377,1.7178915230667007,-0.05809635898785654,0.7376930794490694,0.008866435569759759,-2.3253249267218377,1.7178915230667007,-0.13648328544772612,0.12779407648537006,-0.08757400779181976,-0.7177977542328441,-0.003578547560413675,-0.13648328544772614,0.12779407648537006,-0.08757400779181976,-0.7177977542328441,-0.003578547560413675,0.662,0.47302854036516645,1.0,False,True,0.662,0.4730285403651665,1.0,False,True,0.302,0.45912525524087644,0.0,False,True,0.302,0.4591252552408765,0.0,False,True,0,34000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-148.5926,0.0,-148.5926,-148.5926,-148.5926,-148.5926,0.0,-148.5926,-148.5926,-148.5926,36001,853.5881795883179,27.087074279785156,-0.2971852,0.0921419,-0.2774858,-0.9854083,-0.1818297,-0.2971852,0.09214189,-0.2774858,-0.9854083,-0.1818297,-0.0644318696785835,0.7286707465012393,0.005820687351860445,-2.3294622811456125,1.724022108544122,-0.0644318696785835,0.7286707465012392,0.005820687351860445,-2.3294622811456125,1.724022108544122,-0.13967571735747347,0.11296202070343028,-0.09310500262351755,-0.7178025890760629,-0.0025260698550270827,-0.1396757173574735,0.11296202070343027,-0.09310500262351755,-0.7178025890760629,-0.0025260698550270827,0.644,0.4788152044369519,1.0,False,True,0.644,0.47881520443695186,1.0,False,True,0.712,0.45283109433871693,1.0,False,True,0.712,0.45283109433871693,1.0,False,True,0,36000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-203.27899,0.0,-203.27899,-203.27899,-203.27899,-203.27899,0.0,-203.27899,-203.27899,-203.27899,38001,901.8916368484497,27.626068115234375,-0.40655798,0.13869475,-0.3505393,-0.985405,-0.20756759,-0.406558,0.13869475,-0.3505393,-0.985405,-0.20756759,-0.09341729624522449,0.7570476623802355,0.004122405361208335,-2.335759667816511,1.7348169995433516,-0.0934172962452245,0.7570476623802355,0.004122405361208335,-2.335759667816511,1.7348169995433516,-0.21199306451932298,0.1287147323833459,-0.20998873669557003,-0.7178015071494541,-4.9905682749984415e-05,-0.21199306451932298,0.1287147323833459,-0.20998873669557003,-0.7178015071494541,-4.9905682749984415e-05,0.484,0.49974393443042403,0.0,False,True,0.484,0.499743934430424,0.0,False,True,0.272,0.44498988752554813,0.0,False,True,0.272,0.4449898875255482,0.0,False,True,0,38000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-167.60568,0.0,-167.60568,-167.60568,-167.60568,-167.60568,0.0,-167.60568,-167.60568,-167.60568,40001,950.5844490528107,28.02422332763672,-0.33521137,0.09083521,-0.31122488,-0.98543864,-0.19335057,-0.33521134,0.09083521,-0.31122488,-0.98543864,-0.19335057,-0.09951498800662166,0.785296104771318,0.0012047834719429982,-2.348489080111803,1.727712812380211,-0.09951498800662167,0.7852961047713181,0.0012047834719429982,-2.348489080111803,1.727712812380211,-0.1770047223667006,0.09420838785202257,-0.17848136714674478,-0.7178122549444192,-4.6463503759294755e-05,-0.1770047223667006,0.09420838785202257,-0.17848136714674478,-0.7178122549444192,-4.6463503759294755e-05,0.5946666666666667,0.49095643617557577,1.0,False,True,0.5946666666666667,0.49095643617557577,1.0,False,True,0.432,0.49535441857320706,0.0,False,True,0.432,0.49535441857320706,0.0,False,True,0,40000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-179.84647,0.0,-179.84647,-179.84647,-179.84647,-179.84647,0.0,-179.84647,-179.84647,-179.84647,42001,999.2126219272614,28.461666107177734,-0.35969293,0.09439051,-0.33250326,-0.98543656,-0.19724295,-0.35969293,0.09439051,-0.33250326,-0.98543656,-0.19724295,-0.09696646874864924,0.7775969447286405,0.001247635878700976,-2.3468023357484205,1.7272959461117765,-0.09696646874864924,0.7775969447286405,0.001247635878700976,-2.3468023357484205,1.7272959461117765,-0.188723976499135,0.10236920511652423,-0.1906183507459786,-0.7178115850618009,-0.000609388645591194,-0.18872397649913503,0.10236920511652423,-0.1906183507459786,-0.7178115850618009,-0.000609388645591194,0.5406666666666666,0.49834347815760793,1.0,False,True,0.5406666666666666,0.49834347815760793,1.0,False,True,0.3,0.45825756949558394,0.0,False,True,0.3,0.458257569495584,0.0,False,True,0,42000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-177.41681,0.0,-177.41681,-177.41681,-177.41681,-177.41681,0.0,-177.41681,-177.41681,-177.41681,44001,1047.6955213546753,28.80915069580078,-0.35483363,0.109799094,-0.33592978,-0.9854351,-0.18237679,-0.3548336,0.109799094,-0.33592978,-0.9854351,-0.18237679,-0.09575034952204511,0.7699854627813538,0.0010012905196205928,-2.3522722669674985,1.7299047458560295,-0.0957503495220451,0.7699854627813537,0.0010012905196205928,-2.3522722669674985,1.7299047458560295,-0.1877330812440744,0.10365263486589443,-0.18572225822234933,-0.7178111189361213,-4.527275852421464e-05,-0.1877330812440744,0.10365263486589443,-0.18572225822234933,-0.7178111189361213,-4.527275852421464e-05,0.544,0.4980602373207482,1.0,False,True,0.544,0.4980602373207482,1.0,False,True,0.376,0.48438001610305936,0.0,False,True,0.376,0.4843800161030593,0.0,False,True,0,44000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-183.92982,0.0,-183.92982,-183.92982,-183.92982,-183.92982,0.0,-183.92982,-183.92982,-183.92982,46001,1096.3593769073486,29.11835289001465,-0.36785966,0.12319925,-0.34955528,-0.985418,-0.16294791,-0.36785963,0.12319925,-0.34955528,-0.985418,-0.16294791,-0.10690056211387064,0.7787040053588079,0.0010878047969260483,-2.3563066194217317,1.7282109617582013,-0.10690056211387063,0.7787040053588079,0.0010878047969260483,-2.3563066194217317,1.7282109617582013,-0.19329313367837983,0.11315485667570976,-0.18829124416902704,-0.7178056867806263,-0.00026523162624127183,-0.19329313367837986,0.11315485667570976,-0.18829124416902704,-0.7178056867806263,-0.00026523162624127183,0.552,0.4972886485734417,1.0,False,True,0.552,0.49728864857344174,1.0,False,True,0.344,0.47504105085771264,0.0,False,True,0.344,0.4750410508577127,0.0,False,True,0,46000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-157.94098,0.0,-157.94098,-157.94098,-157.94098,-157.94098,0.0,-157.94098,-157.94098,-157.94098,48001,1144.6200845241547,29.461437225341797,-0.31588197,0.08983899,-0.31879538,-0.9854137,-0.16601682,-0.31588197,0.08983899,-0.31879538,-0.9854137,-0.16601682,-0.0797967578157933,0.7396496129587345,0.011987243789679032,-2.360052674676996,1.725823039015414,-0.07979675781579332,0.7396496129587344,0.011987243789679032,-2.360052674676996,1.725823039015414,-0.15624474983089007,0.10741694121760025,-0.1320089637090628,-0.7178043199118497,-4.316339144891379e-05,-0.15624474983089004,0.10741694121760025,-0.1320089637090628,-0.7178043199118497,-4.316339144891379e-05,0.6806666666666666,0.4662183560903148,1.0,False,True,0.6806666666666666,0.46621835609031476,1.0,False,True,0.408,0.49146312170904544,0.0,False,True,0.408,0.4914631217090455,0.0,False,True,0,48000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-159.09508,0.0,-159.09508,-159.09508,-159.09508,-159.09508,0.0,-159.09508,-159.09508,-159.09508,50001,1214.142513036728,29.601459503173828,-0.31819016,0.057830773,-0.3284913,-0.98542595,-0.17558485,-0.31819016,0.057830773,-0.3284913,-0.98542595,-0.17558485,-0.06383497439107179,0.7444881036003903,0.011780364660510419,-2.3338988913880994,1.7201258757392308,-0.06383497439107179,0.7444881036003902,0.011780364660510419,-2.3338988913880994,1.7201258757392308,-0.13970227104187213,0.12388059362459074,-0.08952976861068648,-0.7178082270090067,-0.0002890259228196246,-0.1397022710418721,0.12388059362459075,-0.08952976861068648,-0.7178082270090067,-0.0002890259228196246,0.6666666666666666,0.4714045207910317,1.0,False,True,0.6666666666666666,0.4714045207910317,1.0,False,True,0.24,0.4270831300812524,0.0,False,True,0.24,0.4270831300812525,0.0,False,True,0,50000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-169.941,0.0,-169.941,-169.941,-169.941,-169.941,0.0,-169.941,-169.941,-169.941,52001,1266.0918357372284,29.774715423583984,-0.339882,0.04788704,-0.33666882,-0.9854212,-0.23301552,-0.339882,0.04788704,-0.33666882,-0.9854212,-0.23301552,-0.06636413625912414,0.7402847422187988,4.756507153974048e-08,-2.324820777908034,1.722351275071638,-0.06636413625912414,0.7402847422187988,4.756507153974048e-08,-2.324820777908034,1.722351275071638,-0.144043009097623,0.1360977050374724,-0.10018297801673628,-0.7178066959421419,-4.2131800082334525e-06,-0.144043009097623,0.1360977050374724,-0.10018297801673628,-0.7178066959421419,-4.2131800082334525e-06,0.6613333333333333,0.47325633176488574,1.0,False,True,0.6613333333333333,0.47325633176488574,1.0,False,True,0.016,0.12547509713086502,0.0,False,True,0.016,0.125475097130865,0.0,False,True,0,52000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-173.6428,0.0,-173.6428,-173.6428,-173.6428,-173.6428,0.0,-173.6428,-173.6428,-173.6428,54001,1315.8531987667084,29.884685516357422,-0.34728563,0.10856738,-0.32984978,-0.9854107,-0.16872479,-0.3472856,0.10856739,-0.32984978,-0.9854107,-0.16872479,-0.07919187744247098,0.744025571081135,0.012432375371093502,-2.353747922407644,1.724887017322426,-0.07919187744247101,0.744025571081135,0.012432375371093502,-2.353747922407644,1.724887017322426,-0.17052172143547314,0.12269365201527098,-0.14228659043904207,-0.7178033606295108,-5.6228081100340166e-05,-0.17052172143547317,0.12269365201527098,-0.14228659043904207,-0.7178033606295108,-5.6228081100340166e-05,0.6086666666666667,0.4880487225222043,1.0,False,True,0.6086666666666667,0.4880487225222043,1.0,False,True,0.318,0.4656994739099455,0.0,False,True,0.318,0.4656994739099455,0.0,False,True,0,54000
