train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,Training Loss2,Q Predictions,Q Predictions2,Q Targets,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-290.37344,0.0,-290.37344,-290.37344,-290.37344,-308.3464,11.497869,-309.5086,-322.9917,-289.32605,22001,255.36068773269653,0.10755105,0.10433185,-8.431767,-8.429721,-8.438348,-0.5807469,0.24128118,-0.54408,-1.5013875,-0.119698815,-0.61669284,0.24754576,-0.5820856,-1.5604037,-0.048861403,0.03303975031882043,0.8889016141119443,4.4403451042492054e-05,-2.3505125557935806,1.7363874803761667,-0.06909735530562366,0.898059523498484,5.207156979395608e-06,-2.386808874834537,1.7525709801826592,-0.28169150535424514,0.2290802085031165,-0.23701513224599485,-1.2835284232511996,-0.0001281598534533801,-0.30750823431622765,0.22942317758662584,-0.26558216893547837,-1.5582763628642464,-0.00021248531107043167,0.43333333333333335,0.49553562491061687,0.0,False,True,0.3537037037037037,0.4781185979335947,0.0,False,True,0.068,0.25174590364095295,0.0,False,True,0.07555555555555556,0.2642856666189956,0.0,False,True,0,22000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-294.07416,0.0,-294.07416,-294.07416,-294.07416,-308.45227,18.826122,-304.87268,-340.1236,-278.22372,24001,278.54657554626465,0.11140189,0.11368303,-8.806298,-8.688954,-8.856563,-0.5881483,0.27480966,-0.565268,-1.347606,-0.055023056,-0.61690456,0.29884192,-0.5888263,-1.8588035,-0.033581685,0.013211292742216352,0.8126890854838656,0.0005168930943347709,-2.333111914501857,1.756048924459237,0.07436876091787477,0.8475634399939179,0.0006597134649747048,-2.370490253560674,1.7594960940521573,-0.2873880556869623,0.2405986136658309,-0.23046618298443955,-1.2956135817533907,-5.134980194523853e-05,-0.29394805909016525,0.26499142837105877,-0.21112650992121035,-1.7835402519573562,-8.712964520533883e-07,0.44333333333333336,0.4967785108968472,0.0,False,True,0.47888888888888886,0.4995541221806245,0.0,False,True,0.164,0.37027557305336795,0.0,False,True,0.1451111111111111,0.35221282847620683,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-321.22284,0.0,-321.22284,-321.22284,-321.22284,-318.1151,9.209219,-316.82996,-334.22266,-304.76147,26001,301.53015661239624,0.11504376,0.124602675,-9.218344,-9.220021,-9.191475,-0.6424457,0.2932621,-0.5893463,-1.5226178,-0.06697406,-0.6362302,0.2760825,-0.5887748,-1.9298308,-0.06619369,-0.10572458321203818,0.8617634185420203,-4.8816974149197724e-05,-2.330662129313944,1.7502681770469646,-0.0920697198509999,0.8874719641749983,-1.1953806377449881e-06,-2.357508471208746,1.7828359449660398,-0.3193957380791559,0.2534418027826876,-0.2764421141346909,-1.3910464802366622,-0.0003347623088721108,-0.31136282177047786,0.2517737030336228,-0.27011150020617913,-1.6729682855848884,-2.8824827219109395e-05,0.38533333333333336,0.48667397254790146,0.0,False,True,0.39451851851851855,0.4887470276784012,0.0,False,True,0.08,0.2712931993250107,0.0,False,True,0.0791111111111111,0.2699121027480549,0.0,False,True,0,26000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-286.1193,0.0,-286.1193,-286.1193,-286.1193,-293.89105,12.391934,-296.06412,-310.60028,-274.26453,28001,324.9101400375366,0.0937103,0.07655041,-9.960363,-9.964325,-9.916915,-0.57223856,0.29712275,-0.5340544,-1.7247524,-0.12391197,-0.58778214,0.27507564,-0.54228884,-1.6597947,-0.0588771,-0.28513480739706726,0.8350925265035101,-0.0010384853363807553,-2.347460278839127,1.6445687134602756,-0.2692100128677066,0.8829750701980917,-0.00046381972544403197,-2.3551150250804556,1.7295007598459122,-0.28152350370360835,0.24356552584486293,-0.20388665631312985,-1.4124259157817076,-0.00019547476724202095,-0.29001837752926496,0.2372217429486198,-0.21167126977143108,-1.607505632846377,-0.00020766709487912705,0.478,0.4995157655169654,0.0,False,True,0.4640740740740741,0.4987076576977386,0.0,False,True,0.178,0.38251274488570963,0.0,False,True,0.15488888888888888,0.3617987299420139,0.0,False,True,0,28000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-318.8957,0.0,-318.8957,-318.8957,-318.8957,-318.01196,14.400216,-312.76724,-346.22574,-304.5332,30001,348.24160504341125,0.123675,0.14186062,-10.241668,-10.10545,-10.23028,-0.6377914,0.31143522,-0.5963973,-1.5468992,-0.16685614,-0.636024,0.2841035,-0.6047612,-1.6309998,-0.05288238,-0.2527264868436388,0.8720810923766069,-0.005312311528266968,-2.3323920418995963,1.6113027043620682,-0.16799848785637841,0.8728325185730438,-0.0014781589671292049,-2.3450771831668797,1.750348990801299,-0.31318058000329807,0.26427482650913475,-0.21047661584301341,-1.2880194931104256,-0.00012122120142266102,-0.3079494522615365,0.25867782124633004,-0.2256738892963479,-1.5970564657296396,-3.06983949345252e-05,0.4693333333333333,0.4990586694523556,0.0,False,True,0.44866666666666666,0.49735790824002074,0.0,False,True,0.15,0.3570714214271425,0.0,False,True,0.10155555555555555,0.3020629482266205,0.0,False,True,0,30000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-320.38,0.0,-320.38,-320.38,-320.38,-326.77954,10.1477165,-324.48483,-347.49213,-313.96344,32001,371.59828901290894,0.1379108,0.17092407,-10.433012,-10.374094,-10.555677,-0.64076,0.28518406,-0.58181655,-1.7142626,-0.17604099,-0.65355915,0.25035253,-0.60517883,-1.9278469,-0.075775646,-0.19562107530377948,0.909815945683872,-0.0002672031134448526,-2.3144144142351544,1.6050598115906562,-0.20175877987714533,0.9205803876465377,-0.00037944932647066725,-2.343876167896656,1.7779711106530371,-0.3193974702454905,0.24890366405435285,-0.312006699077051,-1.6310202327201155,-0.00013834190383654743,-0.33274208106946074,0.22924803053081183,-0.3144520984304363,-1.7942978835152263,-0.00021920682612308617,0.346,0.47569317842491704,0.0,False,True,0.2943703703703704,0.4557592077165104,0.0,False,True,0.034,0.18122913673027302,0.0,False,True,0.020666666666666667,0.14226579193732963,0.0,False,True,0,32000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-328.01266,0.0,-328.01266,-328.01266,-328.01266,-312.3866,11.491201,-313.93777,-330.31067,-288.65192,34001,394.79408383369446,0.13817902,0.14704473,-10.8031645,-10.849768,-10.909477,-0.65602535,0.27462086,-0.60849637,-1.4629912,-0.21374494,-0.62477326,0.24604405,-0.5914819,-1.616508,-0.04148379,-0.1652615602671357,0.92540306261231,-0.000618874249952935,-2.3277227757007655,1.625176706660672,-0.16507297015193143,0.9243396820141352,-0.0004227222217312275,-2.3339483109359915,1.661746593187995,-0.33245103679042615,0.24098045044008695,-0.28221068671076166,-1.2882410060541618,-0.0007438749687223856,-0.31554176195119044,0.22522545727264276,-0.2842249636102871,-1.5769735435130516,-1.1845940447008374e-05,0.296,0.45649096376598736,0.0,False,True,0.31651851851851853,0.46511777643233626,0.0,False,True,0.058,0.23374344910606584,0.0,False,True,0.04911111111111111,0.21609999971435265,0.0,False,True,0,34000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-277.76837,0.0,-277.76837,-277.76837,-277.76837,-292.70828,16.383657,-287.20148,-333.5336,-274.4311,36001,418.0707108974457,0.15235257,0.16351327,-11.132222,-11.142689,-10.95239,-0.55553675,0.27025616,-0.51093125,-1.6140757,-0.1397009,-0.58541656,0.26836756,-0.5410224,-1.6932063,-0.08389134,-0.22478352364458623,0.8741209806405724,-0.00027523125132496184,-2.3549219648034287,1.6634165772355705,-0.21998828123278824,0.8694595474570536,-0.00017197757034303712,-2.362250810047312,1.7045794206557066,-0.27674933295098153,0.22501029266480368,-0.20559180666293997,-1.314456210228933,-0.000313777369414181,-0.29269398511853545,0.2292919241668018,-0.22353678271472077,-1.4535690099313572,-0.0002877880152004353,0.47933333333333333,0.4995727063089905,0.0,False,True,0.43503703703703706,0.4957618515407096,0.0,False,True,0.162,0.3684508108282569,0.0,False,True,0.1328888888888889,0.3394546097768676,0.0,False,True,0,36000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-293.03015,0.0,-293.03015,-293.03015,-293.03015,-347.77332,35.536198,-342.8565,-400.30347,-301.56665,38001,441.4575786590576,0.20032218,0.15677314,-11.512906,-11.476684,-11.414959,-0.5860603,0.2768069,-0.5701129,-1.4771613,-0.124692306,-0.6955467,0.29670283,-0.6610931,-1.7653788,-0.049993504,-0.1761527187144695,0.8647018615717161,-0.0001346040541914964,-2.33568418569019,1.741484605712138,-0.0683276044399566,0.7715022808848275,5.883692208894823e-07,-2.357122590494963,1.756579424228054,-0.2844134670563808,0.24318418735266958,-0.1987811269513649,-1.4448668681300325,-0.0015816522887325893,-0.33519341793115437,0.27973431876497223,-0.24487315158040668,-1.6452291681389761,-2.5265532062945795e-05,0.51,0.4998999899979995,1.0,False,True,0.4142222222222222,0.49258722358533236,0.0,False,True,0.16,0.36660605559646714,0.0,False,True,0.07955555555555556,0.27060389711865285,0.0,False,True,0,38000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-376.3824,0.0,-376.3824,-376.3824,-376.3824,-368.63065,23.277763,-375.6513,-395.4967,-323.114,40001,483.5010464191437,0.20097554,0.18401265,-10.965841,-11.0004635,-10.941851,-0.75276476,0.30727163,-0.75327253,-1.4388288,-0.096009135,-0.7372613,0.30879337,-0.72027326,-1.9182534,-0.025834631,0.005685412390600008,0.7152016676659003,0.00020725022145490885,-1.759651494693706,1.7355120564764674,0.007723381616979693,0.7141983540656652,0.00017225910033808072,-1.801577729448604,1.7547220278036149,-0.34700055057762264,0.316144735991917,-0.2233881130654098,-1.359858260997445,-5.746459145576643e-06,-0.3385079365297267,0.3136583244084113,-0.2231947544622505,-1.900592465233855,-2.132339914924508e-05,0.472,0.4992153843783262,0.0,False,True,0.4714074074074074,0.4991817941880834,0.0,False,True,0.062,0.24115555146004825,0.0,False,True,0.076,0.26499811320083017,0.0,False,True,0,40000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-287.5833,0.0,-287.5833,-287.5833,-287.5833,-347.13928,46.544968,-360.3463,-410.25928,-273.8022,42001,508.8106265068054,0.23043114,0.23465195,-12.300041,-12.211606,-12.152782,-0.57516664,0.26687315,-0.5236186,-1.4914259,-0.068937,-0.69427854,0.3221634,-0.65843,-1.8281944,-0.04397119,-0.3426876324810834,0.8644802677620096,-0.006191697061211886,-2.3393385198984205,1.7504318149122269,-0.13645186818114743,0.8008481727062012,-5.99169545844044e-05,-2.341575085539932,1.7595558413873917,-0.2887746366993239,0.22499300020241456,-0.22375079720958974,-1.4221819656095656,-0.00024337024135118006,-0.32617771615576824,0.29812542125407987,-0.22183236849772694,-1.786137006746216,-1.526915397592754e-05,0.43933333333333335,0.4963059092490795,0.0,False,True,0.4528888888888889,0.49777559523331044,0.0,False,True,0.124,0.3295815528818322,0.0,False,True,0.09311111111111112,0.29058807976027756,0.0,False,True,0,42000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-357.37012,0.0,-357.37012,-357.37012,-357.37012,-301.0885,11.686046,-298.64584,-329.26544,-287.77795,44001,533.8819751739502,0.21308726,0.20456325,-11.845379,-11.857752,-11.777393,-0.7147402,0.3012106,-0.66174966,-1.4659125,-0.17859297,-0.60217696,0.2519932,-0.5526588,-1.9617839,-0.16562809,-0.20470259983862618,0.7570782013803516,-0.005406211651167834,-2.290318089363136,1.7669867310753296,-0.3421058263591873,0.8081927650283435,-0.05002692410633626,-2.3319226000044093,1.7660673908953923,-0.3570252944281295,0.27029634531905145,-0.29079969783132953,-1.359674239905122,-0.0005654149975742317,-0.30285242676449675,0.22432041776508724,-0.2661824208438175,-1.687969306974437,-8.231863127783345e-05,0.31666666666666665,0.4651761912317621,0.0,False,True,0.34555555555555556,0.47554906537627306,0.0,False,True,0.05,0.21794494717703364,0.0,False,True,0.06555555555555556,0.24750358520909957,0.0,False,True,0,44000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-380.83014,0.0,-380.83014,-380.83014,-380.83014,-323.37274,40.21647,-300.33936,-377.84436,-273.1319,46001,559.1539273262024,0.16245425,0.21759936,-12.133293,-12.25108,-12.086989,-0.7616603,0.30118486,-0.71736974,-1.5370262,-0.21275954,-0.6467455,0.28713366,-0.6138544,-1.6739311,-0.036719974,0.10247475790130861,0.626296340778303,0.0013619994786692436,-1.8008614018036897,1.7712272228272714,-0.06419620896055672,0.7225753411301294,-0.00011710903037692261,-2.3662009989054735,1.7667609042326813,-0.3807186330014794,0.28047504343734303,-0.30673033120804993,-1.373721196603654,-0.00101469401550347,-0.3159662989667065,0.25898607850593425,-0.24110191698327912,-1.5642734278311115,-4.8281498666313816e-06,0.2813333333333333,0.44964974022998044,0.0,False,True,0.4183703703703704,0.493291600948698,0.0,False,True,0.06,0.23748684174075832,0.0,False,True,0.09466666666666666,0.2927539733101651,0.0,False,True,0,46000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-349.634,0.0,-349.634,-349.634,-349.634,-334.4437,16.133478,-334.21863,-366.01956,-314.543,48001,584.3918406963348,0.24322714,0.2503351,-12.4368515,-12.345748,-12.374018,-0.699268,0.27813628,-0.655317,-1.5399902,-0.10529859,-0.6688874,0.27416536,-0.6450701,-1.5857528,-0.056739043,-0.23763216601933904,0.6823175276935608,-0.01700442313173383,-2.330149008559644,1.5807253935678747,-0.23426200715702847,0.7066870430839387,-0.010357126853096529,-2.343332714114403,1.7458135966722823,-0.34135407010395263,0.268804613301314,-0.27003714718398253,-1.4016492518022408,-0.0004671414320554859,-0.3273766911503355,0.2588760838248208,-0.26220801980553854,-1.4733965002225073,-6.455111633607569e-06,0.3626666666666667,0.48076975316210935,0.0,False,True,0.3942222222222222,0.4886829869438827,0.0,False,True,0.084,0.2773878151613729,0.0,False,True,0.08511111111111111,0.27904696715166644,0.0,False,True,0,48000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-400.19006,0.0,-400.19006,-400.19006,-400.19006,-393.18295,17.151,-389.4831,-422.25653,-370.36505,50001,609.4369661808014,0.20559262,0.24524882,-12.756664,-12.8049965,-12.788517,-0.8003801,0.28023708,-0.79597795,-1.5096766,-0.040891174,-0.7863659,0.30439073,-0.78191805,-1.9336978,-0.060365107,0.16987379939289127,0.6011476382670641,0.005208274070501666,-1.5067710736826734,1.7727176663435698,0.16507455145663413,0.6012860066938692,0.007190230495052856,-1.783208830237642,1.7802037979882148,-0.38243202615667177,0.30571141084106485,-0.31541523201105,-1.398678857319477,-0.0003746494646042504,-0.36849652309530856,0.31814882895550683,-0.2659885055087199,-1.700997469925925,-1.51346706293784e-05,0.372,0.48333839077813795,0.0,False,True,0.4071851851851852,0.49130989217691473,0.0,False,True,0.03,0.1705872210923198,0.0,False,True,0.04488888888888889,0.2070600795498975,0.0,False,True,0,50000
