train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-294.338,0.0,-294.338,-294.338,-294.338,-298.61752,69.40198,-292.15674,-409.47388,-176.98875,4001,24.783221006393433,5.264703750610352,-0.58867604,0.09870046,-0.62478656,-0.681572,-0.23725282,-0.59723496,0.17738236,-0.56257117,-1.1018474,-0.13824633,-0.17830649677710034,0.7320521372460984,-6.982910643214475e-06,-2.3553528371497796,1.7200071321773232,-0.24142817885275533,0.8147111998999435,-8.690594313056136e-05,-2.395812010293079,1.7215308740405484,-0.29032720566782116,0.18566234226408027,-0.4260698344958689,-0.6351569589124769,-5.848364475791179e-05,-0.2941639717445731,0.2070079178959298,-0.22560608378794883,-1.0886212146400736,-6.179547715171041e-05,0.376,0.48438001610305936,0.0,False,True,0.41874074074074075,0.49335274680966007,0.0,False,True,0.064,0.24475293665245368,0.0,False,True,0.03711111111111111,0.18903406185978727,0.0,False,True,0,4000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-311.2955,0.0,-311.2955,-311.2955,-311.2955,-292.31067,99.17588,-280.73407,-486.57794,-121.0238,8001,95.58327007293701,11.688559532165527,-0.622591,0.07801495,-0.63454354,-0.810111,-0.17828353,-0.5846214,0.2517625,-0.6022212,-1.129477,-0.021822797,-0.17974136693782317,0.8950446888951367,-3.8556161171263556e-12,-2.398768551037245,1.7270447766468615,-0.13729880992181365,0.8848658949677016,-4.2297114240914854e-11,-2.3942665185555296,1.761902214325891,-0.3370583159387666,0.1327667461597653,-0.35880278029094814,-0.7024143549904588,-0.0014061484822135914,-0.277793985523135,0.2405951158810589,-0.18481271989665068,-1.0144773113525583,-8.758295672373073e-06,0.072,0.2584879107424562,0.0,False,True,0.5171851851851852,0.4997045821384379,1.0,False,True,0.022,0.14668333238647124,0.0,False,True,0.1948888888888889,0.39611514724451424,0.0,False,True,0,8000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-201.95537,0.0,-201.95537,-201.95537,-201.95537,-309.6128,122.62057,-313.0138,-461.53604,-155.15334,12001,166.42137336730957,14.815629959106445,-0.40391073,0.054741547,-0.40346324,-0.69733334,-0.23436394,-0.61922556,0.27626494,-0.66855425,-1.1700726,-0.12310183,-0.1260448090772025,0.9327635284739314,-1.111610325362428e-09,-2.334705487024749,1.7458069174751651,-0.15656150665873772,0.9404337696342507,-4.693676516803e-10,-2.3582385298465183,1.760675748476815,-0.19913974920949412,0.1253934378605228,-0.11848770929674923,-0.6916993240112765,-0.0007284036631712842,-0.32528069828392403,0.21782260505534543,-0.26664280805838303,-1.123001064763312,-9.080852575870865e-05,0.6553333333333333,0.47525946130040964,1.0,False,True,0.2828148148148148,0.4503671783512613,0.0,False,True,0.028,0.16497272501841023,0.0,False,True,0.09866666666666667,0.298213942590811,0.0,False,True,0,12000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-180.487,0.0,-180.487,-180.487,-180.487,-336.66342,85.992676,-365.71707,-451.23315,-179.49518,16001,237.5712366104126,19.62755012512207,-0.360974,0.07140706,-0.35493863,-0.8234242,-0.16805708,-0.67332685,0.1892127,-0.69984514,-1.3414745,-0.3130635,-0.21416776884336158,0.6712626467079724,-0.004577920268214313,-2.195919601998252,1.4019300964648949,-0.28340286462201414,0.7569778041834204,-4.13423285431987e-05,-2.354919769077737,1.7436248716209097,-0.19132803258750483,0.09234352950390197,-0.1497704138338933,-0.7854259767459336,-0.0008301872548587275,-0.3379878865236785,0.22095476000455352,-0.2806522627736682,-1.3315839941594985,-0.00038136829972377356,0.6553333333333333,0.47525946130040964,1.0,False,True,0.3336296296296296,0.4715091726179097,0.0,False,True,0.06,0.23748684174075835,0.0,False,True,0.0,0.0,0.0,False,False,0,16000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-178.22862,0.0,-178.22862,-178.22862,-178.22862,-399.989,209.27785,-355.58234,-904.7266,-224.88995,20001,308.8405728340149,25.215534210205078,-0.35645723,0.20317972,-0.2594468,-1.1098074,-0.2588622,-0.7999781,0.42706475,-0.71678686,-1.9650658,-0.19569685,-0.08329779960952328,0.9224230174876131,-1.1268880818196408e-10,-2.3353112277148553,1.7150852603677194,-0.2169624728732638,0.910062098352252,-4.160464158699503e-08,-2.375956505358819,1.732790211409367,-0.17471806696971431,0.15996307295950496,-0.17383107511007784,-1.0812544043602534,-0.0022669650972633425,-0.4096245528580138,0.3260738245398169,-0.3046155281180536,-1.6220452729201598,-0.00014976481349486537,0.852,0.35509998591945907,1.0,False,True,0.24837037037037038,0.4320677371575612,0.0,False,True,0.774,0.41823916602824274,1.0,False,True,0.011777777777777778,0.10788448326054614,0.0,False,True,0,20000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-368.8816,0.0,-368.8816,-368.8816,-368.8816,-260.11447,137.12346,-251.61835,-471.91888,-82.78632,24001,379.7928161621094,26.586442947387695,-0.73776317,0.15996623,-0.76841956,-1.1217613,-0.058028165,-0.5202289,0.28077915,-0.49857175,-1.3075752,-0.033151757,-0.26940259686618057,0.864542000591907,-1.477905205033305e-07,-2.387722753306518,1.7253527054545754,-0.22117335634712754,0.7889828561581445,-2.5075219544326627e-06,-2.3800201754598116,1.7387236325351503,-0.39491363616012676,0.18440300410517432,-0.3530359371268416,-1.0837939974314537,-0.0011050499456531915,-0.2618605843471257,0.21890804949526999,-0.172097039139375,-1.2774461502939434,-0.00016611006125893946,0.096,0.2945912422323515,0.0,False,True,0.5656296296296296,0.4956740377654226,1.0,False,True,0.04,0.19595917942265423,0.0,False,True,0.31933333333333336,0.46621835609031476,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-593.82056,0.0,-593.82056,-593.82056,-593.82056,-347.11874,121.63871,-367.04608,-500.98743,-103.78252,28001,450.8356394767761,28.071582794189453,-1.1876411,0.056842513,-1.1950529,-1.3341557,-0.8546726,-0.6942374,0.27891248,-0.775131,-1.4466522,-0.08030564,-0.040807495387351816,0.9043974663534822,2.8644765388660453e-10,-2.397164176122182,1.734700206052838,-0.08782752340451815,0.9107608360874841,-8.900430847809034e-11,-2.3881160664423926,1.7620551135772102,-0.5111512343324044,0.45821963033308016,-0.2343884600151928,-1.2786826560567839,-0.001203483707289614,-0.3401661751953776,0.2662196630360731,-0.24488988188702002,-1.444415536260431,-0.00039337424223453987,0.3433333333333333,0.4748216039267332,0.0,False,True,0.4162962962962963,0.49294390145967176,0.0,False,True,0.0,0.0,0.0,False,False,0.11333333333333333,0.31699982474583305,0.0,False,True,0,28000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-256.8115,0.0,-256.8115,-256.8115,-256.8115,-425.9235,140.13896,-456.0495,-700.8574,-200.82523,32001,521.6862151622772,32.7961540222168,-0.513623,0.14992529,-0.45642117,-1.0010514,-0.31603628,-0.8518471,0.30211785,-0.92998624,-1.6003977,-0.031189721,-0.06708615727546621,0.8782583664917051,-4.374158258555523e-08,-2.362032731140777,1.7405770574920736,-0.14167322112465874,0.9021534709030008,-8.926710191768098e-12,-2.3807730210293974,1.7438060069202295,-0.27111047262762467,0.14808047898734256,-0.24522158357482204,-0.9832480126660582,-0.0020066112295793435,-0.4126020317723639,0.3194772934849615,-0.3389660414730411,-1.4512804408014826,-2.16206622571935e-05,0.36,0.48000000000000004,0.0,False,True,0.37844444444444447,0.48499922362162623,0.0,False,True,0.0,0.0,0.0,False,False,0.01577777777777778,0.12461476439881768,0.0,False,True,0,32000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-399.03503,0.0,-399.03503,-399.03503,-399.03503,-360.23517,101.94827,-346.87372,-557.3405,-212.37726,36001,592.3827505111694,38.0667724609375,-0.7980701,0.094956085,-0.76905763,-1.2400943,-0.6926619,-0.7204703,0.2245652,-0.6657105,-1.5308595,-0.22624294,0.04034419777394189,0.9666483784507842,1.4160633227909756e-12,-2.3706465887581767,1.7457090837928098,-0.029520260835638853,0.9031283554771907,-1.7932048791034132e-16,-2.405086898504661,1.7846307614288364,-0.33617588901819456,0.31983844883818957,-0.15074370901982914,-1.1624894987113716,-0.0021071063928605194,-0.3352694365257688,0.27826260929858576,-0.2178228161911799,-1.493171123817235,-6.0178151647605205e-05,0.6286666666666667,0.48316134871167926,1.0,False,True,0.43244444444444446,0.4954152267679913,0.0,False,True,0.0,0.0,0.0,False,False,0.004222222222222222,0.06484130675524974,0.0,False,True,0,36000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-271.74298,0.0,-271.74298,-271.74298,-271.74298,-323.75803,88.58049,-279.1372,-508.44666,-225.55244,40001,663.1525859832764,39.04121398925781,-0.54348594,0.05719154,-0.5546941,-0.74528223,-0.17437063,-0.6475161,0.220816,-0.58264685,-1.3127981,-0.05155401,-0.022878870484211295,0.9391984933456664,1.6188404837538213e-10,-2.3997067209005105,1.7560255189434817,-0.10713294642283064,0.885478310878434,-6.688402009378047e-08,-2.4063569366531423,1.7657044153021315,-0.2976315329343814,0.10471262734758809,-0.315618376515924,-0.6582574556324969,-0.00046533813505535496,-0.32901867078950303,0.21853822869978556,-0.2684099938845914,-1.2859732761065996,-2.936166958326502e-05,0.352,0.4775939698111776,0.0,False,True,0.31903703703703706,0.4661034284744807,0.0,False,True,0.02,0.13999999999999999,0.0,False,True,0.020888888888888887,0.1430123883091131,0.0,False,True,0,40000
