train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ee_pose_success_Average,ee_pose_success_Std,ee_pose_success_Median,ee_pose_success_Min,ee_pose_success_Max,eval_ee_pose_success_Average,eval_ee_pose_success_Std,eval_ee_pose_success_Median,eval_ee_pose_success_Min,eval_ee_pose_success_Max,euclidean_distance_Average,euclidean_distance_Std,euclidean_distance_Median,euclidean_distance_Min,euclidean_distance_Max,eval_euclidean_distance_Average,eval_euclidean_distance_Std,eval_euclidean_distance_Median,eval_euclidean_distance_Min,eval_euclidean_distance_Max,target_coord_Average,target_coord_Std,target_coord_Median,target_coord_Min,target_coord_Max,eval_target_coord_Average,eval_target_coord_Std,eval_target_coord_Median,eval_target_coord_Min,eval_target_coord_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
275.0,225.0,275.0,50,500,414.8,172.93744533790246,500.0,8,500,504.43164,496.66144,504.43164,7.770178,1001.0931,210.76399,397.67023,10.966478,2.0923114,1011.1354,44001,802.4341678619385,-312.5709228515625,1.8342968,42.600677,0.015970267,0.00030355796,1000.0,0.5081099,21.952309,0.015103811,0.0001934077,1000.0,0.0018181818181818182,0.04260136186858175,0.0,False,True,0.00048216007714561236,0.02195284944615663,0.0,False,True,0.4350463398618371,0.0821428971216712,0.413702654670426,0.09745657223867277,0.8099937965377516,0.4306486218525499,0.11802596748127733,0.41928081697026953,0.055999951244463796,0.8550710151555212,0.19821552909460355,0.4522070677617927,-0.04446910925234046,-0.2249642515510485,0.846957526148598,0.12560675845444194,0.4408204393838793,0.07959684305381406,-0.5315954421241342,1.043080991769307,0.025454545454545455,0.15750114783787428,0.0,False,True,0.12319189971070395,0.3286573528104487,0.0,False,True,0,44000
500.0,0.0,500.0,500,500,422.7,162.30591486449285,500.0,3,500,16.136917,0.0,16.136917,16.136917,16.136917,230.50249,400.52472,31.231379,0.632126,1056.5089,48001,875.9795467853546,-365.56329345703125,0.032273833,0.005316867,0.03350415,0.0056822514,0.03655212,0.54531,21.74545,0.014477122,6.1426945e-05,1000.0,0.0,0.0,0.0,False,False,0.0004731488052992666,0.021746837367932616,0.0,False,True,0.3461165832428974,0.028354609125498476,0.33960859250045783,0.3309016103365535,0.5170407708464333,0.4501898749278337,0.2640731841152343,0.42351857009357446,0.035628705549525165,0.9697662037886804,0.14668573448236089,0.4958908871078667,0.19802580069588374,-0.48469446535089183,0.7267258681020907,0.13123692710634852,0.35858673672155594,0.03777860606933453,-0.42964076423112796,0.9432682738263619,0.0,0.0,0.0,False,False,0.40099361249112847,0.4900997196820696,0.0,False,True,0,48000
251.0,249.0,251.0,2,500,375.8333333333333,215.06387939917346,500.0,2,500,501.21832,499.14038,501.21832,2.0779335,1000.3587,254.6418,430.49585,8.284317,0.09015703,1000.24084,52001,972.2495729923248,-360.5648193359375,1.996886,44.5875,0.0020630225,0.0016138019,1000.0,0.67753917,25.782354,0.0034186665,3.405486e-05,1000.0,0.00199203187250996,0.04458770774023785,0.0,False,True,0.0006651884700665188,0.02578266848807178,0.0,False,True,0.6004201072278469,0.07504591642726303,0.6183583080526489,0.04925993854570689,0.6429162418477072,0.559200889392744,0.1831593158281041,0.5678504699853161,0.04016201317616467,1.028753774697676,0.08113322611222537,0.32603163815111547,-0.14883589624275104,-0.16922040723501253,0.7266039162975371,0.19857040481907368,0.35254419165469747,0.19807487413310987,-0.4695917558272881,0.9611976666676016,0.013944223107569721,0.11725946336861702,0.0,False,True,0.01862527716186253,0.1351975451423077,0.0,False,True,0,52000
500.0,0.0,500.0,500,500,377.9166666666667,211.58901134563254,500.0,1,500,2.809938,0.0,2.809938,2.809938,2.809938,253.45636,431.23672,5.6415696,0.06268467,1001.0589,56001,1052.4388794898987,-426.54742431640625,0.005619876,0.013285689,0.0029578255,0.0021224497,0.115280956,0.67066735,25.711323,0.006124004,6.1043465e-05,1000.0,0.0,0.0,0.0,False,False,0.000661521499448732,0.025711551659798736,0.0,False,True,0.5679399697527314,0.06398535772142751,0.5823300900675632,0.21603830293472656,0.6155184380359607,0.5792088649618173,0.18220258890616958,0.5095539191101839,0.03069050131821171,0.9703924396805395,0.1306870687265559,0.319969945647469,-0.0874490720713413,-0.10358669816616084,0.5830969764171697,0.1775222174809088,0.40223481044966974,0.11901097376497569,-0.6292739661114034,1.0110482286061109,0.022,0.14668333238647124,0.0,False,True,0.029768467475192944,0.16994795032412519,0.0,False,True,0,56000
500.0,0.0,500.0,500,500,363.25,208.3491160688393,500.0,5,500,6.098771,0.0,6.098771,6.098771,6.098771,344.19568,465.33005,26.728624,0.10688567,1004.7379,60001,1131.0004706382751,-394.99041748046875,0.012197542,0.011552572,0.012061628,0.0011688833,0.10672792,0.9475449,30.277828,0.006349803,5.0851126e-05,1000.0,0.0,0.0,0.0,False,False,0.0009176416609314062,0.030278698695841096,0.0,False,True,0.46472566373029917,0.06895864952980801,0.44177260909325,0.223747249631567,0.675170640747801,0.5493378113931184,0.25323712949026206,0.5059331498673457,0.06015291251843131,0.9886608281439968,0.2728398717109522,0.5800559894579269,0.20944060728170072,-0.4037562156092744,1.0128352234604303,0.21129923096242698,0.39499073657013645,0.31624459417466677,-0.6813218105602936,1.061752055939003,0.022,0.14668333238647122,0.0,False,True,0.2307868777242487,0.4213363202888417,0.0,False,True,0,60000
500.0,0.0,500.0,500,500,377.8333333333333,211.6624015318314,500.0,4,500,0.94487536,0.0,0.94487536,0.94487536,0.94487536,259.17862,428.44675,8.852901,0.3876982,1001.14624,64001,1209.601013660431,-368.00146484375,0.0018897507,0.009980968,0.0004914646,0.00034621474,0.12654762,0.6859601,25.713793,0.003603986,8.471966e-05,1000.0,0.0,0.0,0.0,False,False,0.0006616674018526688,0.025714385042267574,0.0,False,True,0.7501217249124357,0.07845877696147117,0.7618120517562725,0.20671365990478682,0.7968451296855312,0.5545643605096289,0.22494259099692648,0.5625714811659432,0.06680643360464154,0.9376162886819267,0.1205727609424601,0.188803320170065,0.12863516804472136,-0.11458890091014182,0.34767201569280076,0.10143740900227799,0.319524733799172,0.04127036220178654,-0.5249742896618264,0.8953427077277497,0.01,0.09949874371066199,0.0,False,True,0.18460520511689457,0.3879769624096821,0.0,False,True,0,64000
500.0,0.0,500.0,500,500,324.0769230769231,224.47184560085842,500.0,3,500,35.360435,0.0,35.360435,35.360435,35.360435,401.10757,477.62708,50.508095,2.291903,1016.77075,68001,1283.9520707130432,-310.4309997558594,0.070720874,0.028287547,0.09094362,0.006565347,0.11031686,1.2376926,34.427845,0.039206706,0.00019735162,1000.0,0.0,0.0,0.0,False,False,0.0011868027533823878,0.03442955492896985,0.0,False,True,0.27786048278409037,0.058613050398383264,0.23975155072038956,0.22043985536114766,0.5025949964760029,0.3786587325010016,0.1453115743076676,0.32389074675204266,0.06926084650230484,0.8530523518875667,0.1471445287142069,0.5038667500093668,0.04090453182256372,-0.4099463789559228,0.8104754332759798,0.15560937619706489,0.40847640897021753,0.07460473863768878,-0.6064185094347635,1.1211755289951864,0.674,0.4687472666586975,1.0,False,True,0.33776406361262756,0.47294767252256614,0.0,False,True,0,68000
500.0,0.0,500.0,500,500,450.1,149.70000000000002,500.0,1,500,20.133484,0.0,20.133484,20.133484,20.133484,111.74906,296.92795,3.040294,0.09375262,1000.0,72001,1357.406067609787,-249.26348876953125,0.04026697,0.019450165,0.039498188,0.0017171038,0.19293615,0.24827607,14.903512,0.0022163594,4.5493474e-05,1000.0,0.0,0.0,0.0,False,False,0.00022217285047767163,0.01490380789268911,0.0,False,True,0.33384579384084473,0.06233512765075403,0.3231500455239851,0.16453959709302957,0.6367116294736435,0.5819065561582307,0.2421679951120121,0.6111889349945528,0.0549830048617856,0.9997941692792819,0.2933746628012576,0.23804174719237808,0.3157299827017737,-0.008699868675163869,0.5730938743771631,0.2502445485555141,0.4396187981884524,0.2491493047835731,-0.47824300149498855,1.0851810159963695,0.096,0.2945912422323515,0.0,False,True,0.12597200622083982,0.33181781126024035,0.0,False,True,0,72000
500.0,0.0,500.0,500,500,353.15384615384613,221.1699124598886,500.0,1,500,28.006794,0.0,28.006794,28.006794,28.006794,314.97504,457.16757,18.860668,2.0758595,1001.81396,76001,1430.756973028183,-233.300537109375,0.056013588,0.0115463585,0.058678012,0.002192575,0.10866837,0.89189184,29.503822,0.011284071,0.00046846375,1000.0,0.0,0.0,0.0,False,False,0.0008712698758440427,0.029504419408751113,0.0,False,True,0.2933200184285667,0.04126682480945338,0.28356902172727605,0.2219454497092841,0.6122678579644342,0.43624091742965454,0.09904389681397928,0.4484363171937124,0.08878169320389243,0.7666051836135517,0.3107656346471933,0.3318650996036139,0.16627343970470054,-0.003696388694791025,0.7697198529316706,0.1341030541166617,0.34802772797407633,0.11362921411719058,-0.4410211392122658,0.9338266460344687,0.922,0.26817158686184495,1.0,False,True,0.09583968634284469,0.294371263652806,0.0,False,True,0,76000
500.0,0.0,500.0,500,500,370.5,208.68457058441095,500.0,2,500,25.901596,0.0,25.901596,25.901596,25.901596,340.19278,469.62375,12.673338,0.2157028,1012.5171,80001,1505.4788310527802,-196.47979736328125,0.051803194,0.011145554,0.051535964,0.018526008,0.271451,0.9181992,29.980713,0.005419528,0.000115031864,1000.0,0.0,0.0,0.0,False,False,0.000899685110211426,0.02998125542591387,0.0,False,True,0.2969794014539332,0.012093635900573739,0.2965475365752841,0.13039736837880267,0.3988579642171291,0.5353917527657364,0.19073252266588323,0.5217748272747789,0.028783028869739095,0.9070301410161257,0.1634168788399451,0.2888662759428534,0.1963255121999974,-0.20567514775412207,0.49960027207396,0.06482266302222317,0.44799297664801685,-0.06752311814709175,-0.7974505462478902,0.8258359829676144,0.98,0.13999999999999996,1.0,False,True,0.1794871794871795,0.38375973197681446,0.0,False,True,0,80000
500.0,0.0,500.0,500,500,413.6363636363636,183.21287803450377,500.0,21,500,18.808914,0.0,18.808914,18.808914,18.808914,200.05019,379.54752,12.807538,2.2413726,1004.0448,84001,1583.7771611213684,-149.23696899414062,0.03761783,0.018621804,0.032400355,0.011272791,0.12476694,0.4836378,20.96025,0.02119836,0.00027697804,1000.0,0.0,0.0,0.0,False,False,0.00043956043956043956,0.02096108838253427,0.0,False,True,0.3372020194881421,0.040335858732411016,0.3429585984938529,0.20813077956752077,0.44853633305094504,0.38352096402702435,0.11816001115318073,0.38538314686752095,0.08505214274209966,0.8191572358185405,0.11232142312712157,0.4302551036019326,0.17593083489244898,-0.44354870168185934,0.604582136170775,0.1983821307314582,0.409267520056864,0.1990909816717853,-0.6069635123049897,0.9263248092639348,0.184,0.38748419322599476,0.0,False,True,0.1978021978021978,0.3983421749536672,0.0,False,True,0,84000
500.0,0.0,500.0,500,500,450.8,147.6,500.0,8,500,0.6912856,0.0,0.6912856,0.6912856,0.6912856,108.53479,297.83954,6.323409,0.18937135,1001.54315,88001,1654.8018345832825,-142.65115356445312,0.0013825712,0.00088030973,0.0013064318,0.0011653211,0.016917048,0.24076037,14.891977,0.0097476635,0.00032082197,1000.0,0.0,0.0,0.0,False,False,0.00022182786157941438,0.0148922346872201,0.0,False,True,0.6621837607958265,0.01855383930638636,0.6640455606272806,0.40794334460128606,0.675475860181684,0.5188323982087323,0.1894789921021703,0.4630727718240324,0.09912087276784544,0.8044624162571401,0.26579291175625824,0.48752881367278456,0.03805125957485281,-0.18392016995918972,0.9432476456531118,0.11098381482643331,0.36463445901555686,0.0035462806068180808,-0.39179515204181314,0.7608288300945784,0.0,0.0,0.0,False,False,0.08939662821650399,0.28531538878936086,0.0,False,True,0,88000
500.0,0.0,500.0,500,500,376.6363636363636,203.63348212247,500.0,3,500,5.371677,0.0,5.371677,5.371677,5.371677,286.74655,441.2051,15.510841,0.19749478,1018.7183,92001,1725.7089166641235,-117.65934753417969,0.0107433535,0.0002806641,0.010769805,0.0088638365,0.013252743,0.76133525,26.89863,0.020650927,0.00012133081,1000.0,0.0,0.0,0.0,False,False,0.000724112961622013,0.026899602637229125,0.0,False,True,0.4533807780521287,0.0026088786990347422,0.4531008869566039,0.43235507663432843,0.47257756390213895,0.4217173886697184,0.17777375374056906,0.38799950584017195,0.09133043704744379,0.9016989753369389,0.22127341439375117,0.3581415182411957,0.1293649530581646,-0.16412215114028142,0.6985774412633705,0.18043401523630392,0.4090002849116358,0.10550654264014821,-0.5803894019017691,0.9149018169213464,0.0,0.0,0.0,False,False,0.3000241370987207,0.45826810303237203,0.0,False,True,0,92000
254.0,246.0,254.0,8,500,450.1,149.70000000000002,500.0,1,500,504.103,497.28177,504.103,6.821201,1001.38477,108.758606,297.29507,5.864787,0.89969504,1000.0,96001,1800.7509925365448,-93.02218627929688,1.9846575,44.32342,0.012290699,0.0001561322,1000.0,0.24163212,14.903541,0.008789634,0.0007413686,1000.0,0.001968503937007874,0.044324134839361026,0.0,False,True,0.00022217285047767163,0.01490380789268911,0.0,False,True,0.44375896411156823,0.08086237937198572,0.43989124977429017,0.09161429824291593,0.8764807481609147,0.48161644747515864,0.1372484129514393,0.4734182201835406,0.07292265290723789,0.7207012600025311,0.04841519608210786,0.2146560071376759,0.1592601784536577,-0.2521215249153516,0.5751995636620933,0.18090078849140248,0.38113472735425347,-0.0037809919677990605,-0.3657658808009601,0.8209676197365712,0.04133858267716536,0.19907210819049595,0.0,False,True,0.20262163963563654,0.40195287135061347,0.0,False,True,0,96000
500.0,0.0,500.0,500,500,415.54545454545456,179.7581019220318,500.0,1,500,5.6490064,0.0,5.6490064,5.6490064,5.6490064,186.23431,384.4356,3.6354437,0.6734173,1003.3932,100001,1879.8543062210083,-82.83869171142578,0.011298013,0.0022103717,0.011125011,0.0053623975,0.042479716,0.4481683,20.912685,0.0065351543,0.00028680835,1000.0,0.0,0.0,0.0,False,False,0.0004375410194705754,0.020912904564571032,0.0,False,True,0.4495580749077816,0.014817671169068276,0.4498559392008108,0.3158728570850372,0.5228344122249186,0.5080942092081324,0.1046537078457939,0.5030559349120886,0.05467751596849426,0.8156696331511168,0.051022060233247145,0.5018002758166379,0.16498732006584185,-0.6125611094767003,0.6006399701105999,0.1351163234788685,0.4266826845119288,0.23601855471505429,-0.5593421069630595,0.9880579797468148,0.0,0.0,0.0,False,False,0.027127543207175673,0.16245503872369882,0.0,False,True,0,100000
500.0,0.0,500.0,500,500,450.2,149.4,500.0,2,500,9.4588585,0.0,9.4588585,9.4588585,9.4588585,119.9338,294.20734,26.679771,0.2263309,1000.33923,104001,1954.6910479068756,-74.49855041503906,0.018917717,0.012255592,0.017540563,0.007151772,0.20459192,0.26640114,14.901573,0.04714874,0.00032735732,1000.0,0.0,0.0,0.0,False,False,0.0002221235006663705,0.014902152925561536,0.0,False,True,0.4047882114468853,0.03598968894077773,0.40432392578535636,0.1586737960080739,0.49403951261114576,0.4015894407001669,0.17091141276998068,0.3054447967860483,0.08669346992750142,0.8024458249336776,0.27754062075707364,0.30456326736383615,0.19209447283998457,-0.045334982245337746,0.6858623716765743,0.1780745801613487,0.37766526454208343,0.21496525403118782,-0.48576633427760124,0.7399036382247175,0.018,0.132951118836962,0.0,False,True,0.4140382052421146,0.4925551439605551,0.0,False,True,0,104000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,1.4194324,0.0,1.4194324,1.4194324,1.4194324,15.384506,20.185719,5.0593867,0.5165761,53.224762,108001,2024.687865972519,-63.783729553222656,0.0028388647,0.0013897893,0.0027201688,0.0012337985,0.022618013,0.030769017,0.0421824,0.009940829,0.00031714345,0.15868105,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0.5899205203304247,0.020358604028925115,0.590706144529304,0.3789008717150406,0.6697657712186533,0.4622426775723654,0.16502817211151724,0.4611104811317702,0.18408590948267115,0.8056156355944473,0.018485880240980624,0.19423478904766847,-0.05819131545395692,-0.17160753731188494,0.28525649348878374,0.2116563264461044,0.4964686496575841,0.11596528604801433,-0.6470541834299179,1.1190877335787648,0.0,0.0,0.0,False,False,0.238,0.4258591316386206,0.0,False,True,0,108000
