train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ee_pose_success_Average,ee_pose_success_Std,ee_pose_success_Median,ee_pose_success_Min,ee_pose_success_Max,eval_ee_pose_success_Average,eval_ee_pose_success_Std,eval_ee_pose_success_Median,eval_ee_pose_success_Min,eval_ee_pose_success_Max,euclidean_distance_Average,euclidean_distance_Std,euclidean_distance_Median,euclidean_distance_Min,euclidean_distance_Max,eval_euclidean_distance_Average,eval_euclidean_distance_Std,eval_euclidean_distance_Median,eval_euclidean_distance_Min,eval_euclidean_distance_Max,target_coord_Average,target_coord_Std,target_coord_Median,target_coord_Min,target_coord_Max,eval_target_coord_Average,eval_target_coord_Std,eval_target_coord_Median,eval_target_coord_Min,eval_target_coord_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
260.0,0.0,260.0,260,260,381.45454545454544,197.92806941198873,500.0,8,500,1001.91113,0.0,1001.91113,1001.91113,1001.91113,289.5331,441.13785,32.31215,0.5544974,1024.1384,4001,34.99574017524719,0.3077341914176941,3.8535044,61.897533,0.0053388732,0.0041907826,1000.0,0.7590239,26.728191,0.02017415,0.0005047453,1000.0,0.0038461538461538464,0.061897988228581086,0.0,False,True,0.0007149666348903718,0.02672929960925586,0.0,False,True,0.5066967897170445,0.04620811512458203,0.5232740673728755,0.09452614085320835,0.5474867773935819,0.4563257526188789,0.20361040035779113,0.3903360998341275,0.06229449177082726,0.7591456588082809,-0.029873539121644567,0.1082540645908473,-0.05678854186865995,-0.14693462156287618,0.11410254606660242,0.1606573875476012,0.3996689551450362,0.1290924358518923,-0.4897024692116143,0.8249309216201087,0.011538461538461539,0.10679571828396016,0.0,False,True,0.3562917063870353,0.4789028360188003,0.0,False,True,0,4000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,139.39557,0.0,139.39557,139.39557,139.39557,9.822196,16.32439,2.3618512,0.22545119,52.791405,8001,112.36234855651855,-1.2149715423583984,0.27879113,0.031848975,0.2927608,0.03858733,0.3033208,0.019644395,0.033702794,0.004570366,0.00023228039,0.17581281,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0.1287449409541215,0.016497711439952406,0.12283995293047387,0.11929642969900134,0.3254831252411109,0.533073130500759,0.1814897665250256,0.5388161928209363,0.17383353892295936,0.8367565329732998,0.11029297910451755,0.46143496066450196,-0.12033201913027006,-0.30306494560287467,0.7542759020466974,0.1397560413243509,0.3549759141484633,0.0030483244101312257,-0.35746612144861156,0.8158047808259498,0.998,0.044676615807377355,1.0,False,True,0.11066666666666666,0.3137189116957337,0.0,False,True,0,8000
114.0,70.0,114.0,44,184,398.90909090909093,186.17120885965284,500.0,1,500,1008.3317,0.21411133,1008.3317,1008.1176,1008.54584,286.3165,445.08633,18.72628,0.4214232,1037.4323,12001,188.45058846473694,-8.010869979858398,8.845016,93.24006,0.015169943,0.0013413547,1000.0,0.71774876,26.13754,0.011951534,0.00011384042,1000.0,0.008771929824561403,0.0932468930941636,0.0,False,True,0.0006836827711941659,0.026138388417470165,0.0,False,True,0.36994136671541544,0.16285451221820071,0.4188832469239536,0.08422831963266827,0.6614075236751102,0.4793770044570194,0.21477415442807465,0.4426898595702514,0.07284879515749638,0.9080712905689194,0.1655417688124093,0.36663758245781586,0.02414611117354673,-0.17501825174189703,0.6749373910301427,0.19769650159492944,0.38188200326911104,0.004999479698788112,-0.37438777458758576,0.9323848166972022,0.39035087719298245,0.48782893504552555,0.0,False,True,0.19484958979033729,0.39608487366835227,0.0,False,True,0,12000
500.0,0.0,500.0,500,500,394.90909090909093,185.87897066515404,500.0,1,500,56.70869,0.0,56.70869,56.70869,56.70869,280.70972,442.10687,8.925109,0.5369895,1006.74634,16001,264.67476177215576,-24.311567306518555,0.11341738,0.026201166,0.123949975,0.005995951,0.13978986,0.71082115,26.269821,0.010320189,0.0004138496,1000.0,0.0,0.0,0.0,False,False,0.0006906077348066298,0.026270340609958885,0.0,False,True,0.2240479992169776,0.047429790845203254,0.20878771993905465,0.19676149467247667,0.5116670816751304,0.46973210361184803,0.15141444551467662,0.45736532020732934,0.05730336993893331,0.7790007915916796,0.27190000951103144,0.4798869666511985,0.2962426647549081,-0.3276322186603825,0.8470895824385688,0.1777245761380391,0.3939001992455263,0.033987517535249215,-0.5403647336928685,0.8693867058404303,0.968,0.17599999999999996,1.0,False,True,0.09530386740331492,0.29363419463898666,0.0,False,True,0,16000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,9.2880535,0.0,9.2880535,9.2880535,9.2880535,13.835972,23.364084,3.4195063,0.6607631,78.72208,20001,342.49832344055176,-38.51322937011719,0.018576108,0.009522626,0.019085981,0.0044052955,0.11243311,0.027671946,0.04768271,0.005680982,0.0008209454,0.34221292,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0.40584623072386095,0.0362244093197944,0.3958801135159145,0.21853967716944514,0.5424947899969003,0.4653894937877293,0.1427399205465962,0.5170633783071761,0.10723222051985383,0.7105053932892292,-0.0045183450068809385,0.26475006508244464,-0.029720352488022544,-0.3154332443621678,0.3315985618295475,0.15817643622582664,0.3739307650812553,0.04303473092653959,-0.4868744757191629,0.8780016308493293,0.016,0.125475097130865,0.0,False,True,0.11977777777777777,0.3247014963445581,0.0,False,True,0,20000
500.0,0.0,500.0,500,500,374.75,202.05408723078745,500.0,1,500,31.92098,0.0,31.92098,31.92098,31.92098,339.00473,470.42175,9.253685,1.1980293,1011.0092,24001,418.43352460861206,-67.92955780029297,0.06384196,0.0066207345,0.06437792,0.035637103,0.10152353,0.9046157,29.810474,0.010470365,0.00017615179,1000.0,0.0,0.0,0.0,False,False,0.00088948187680676,0.02981091576583304,0.0,False,True,0.2756299108114558,0.009808651660769387,0.2742984571967927,0.22874646419860833,0.3334367918264608,0.4867412200901926,0.11671471046132974,0.45592063914370945,0.044346516871284984,0.8644164439391686,0.07685287632338667,0.24827904874648438,0.23468375363321006,-0.27368875712024077,0.2695636324571907,0.25676371356896205,0.39423676274078356,0.21654424365095848,-0.36723859573744927,0.9323610686627166,0.996,0.06311893535223802,1.0,False,True,0.06004002668445631,0.23756098560198408,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,12.927482,0.0,12.927482,12.927482,12.927482,28.755825,40.875652,3.4622579,1.4020574,113.68628,28001,490.49294352531433,-93.17768096923828,0.025854964,0.0053354884,0.026533086,0.015243105,0.07743549,0.057511657,0.08355447,0.0066299895,3.266537e-05,0.29591337,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0.3676272079108932,0.02081272732797565,0.3629362790084884,0.2558310020878789,0.4183628038221618,0.49024159903702236,0.25439453202655665,0.5016152088857949,0.12176885244834391,1.0329195036616934,0.05947326290554678,0.3194146618751297,0.0837205204496138,-0.3432878476925384,0.43798711595956497,0.20811405643457584,0.3655421669228768,0.14652515244896358,-0.33599787462307507,0.94266167723238,0.004,0.06311893535223802,0.0,False,True,0.3293333333333333,0.46997115750744634,0.0,False,True,0,28000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,2.520327,0.0,2.520327,2.520327,2.520327,15.186944,11.823597,11.047726,1.7062029,39.11343,32001,567.8700664043427,-89.23274230957031,0.005040654,0.009837633,0.003904057,0.0026298296,0.15541591,0.030373888,0.02733516,0.020731412,0.00097674,0.27673724,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0.5522761445582189,0.043600396719177946,0.5545745134732142,0.18616504905559328,0.5940836219764548,0.3961020376870497,0.10918103193750228,0.38761052876586577,0.1284686809364905,0.6931289984422531,0.13502500948438234,0.26666472266742264,0.028199519325124142,-0.12478157348283145,0.5016570826108544,0.16606699557339186,0.2673553422828285,0.08585396043382598,-0.26696088363842396,0.8179001189465812,0.01,0.09949874371066199,0.0,False,True,0.2051111111111111,0.4037827921170942,0.0,False,True,0,32000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,4.5544667,0.0,4.5544667,4.5544667,4.5544667,17.715338,21.460432,8.549739,1.1521814,71.48544,36001,646.3865880966187,-72.925537109375,0.009108934,0.032377336,0.00089277804,0.00010351602,0.31116188,0.035430677,0.045003895,0.016968187,0.00045372982,0.31630576,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0.6748535574163014,0.13633875346992852,0.702117251212773,0.11674420171266667,0.9175784225131932,0.41582677548476354,0.1374600674411769,0.40764150123641923,0.11510459796358914,0.7698008630932953,0.26052984245674987,0.46179143865304,-0.025978713735064718,-0.10445955588761888,0.9120277969929332,0.1656254634915745,0.40380564334401686,0.10631966611097998,-0.3639600695040087,1.063927843126696,0.074,0.2617708921939183,0.0,False,True,0.24555555555555555,0.4304161064497448,0.0,False,True,0,36000
253.5,246.5,253.5,7,500,326.3076923076923,223.72764507677104,500.0,1,500,504.6122,495.85135,504.6122,8.76087,1000.46356,403.9733,476.2776,32.50615,3.1342351,1023.22345,40001,720.7962515354156,-71.60173797607422,1.9905806,44.366924,0.016499087,0.01560377,1000.0,1.2380133,34.309822,0.04992255,0.00014571095,1000.0,0.0019723865877712033,0.044367739168449674,0.0,False,True,0.0011786892975011788,0.03431180538883279,0.0,False,True,0.4052141753693656,0.028162170488197955,0.4104450240312644,0.08305468391398259,0.4160242771452987,0.3615758217410363,0.15840886063801932,0.2997282531848342,0.06764455809783401,0.8833885725842202,0.1565538724850549,0.2501582431189334,0.27996458696970544,-0.1882426374725607,0.7073074839595206,0.17374258146034374,0.3852053597461926,0.1641137085497965,-0.5437334175641442,0.8644603564525946,0.023668639053254437,0.15201458672976487,0.0,False,True,0.5186232909005186,0.4996530526635804,1.0,False,True,0,40000
