train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,Training Loss2,Q Predictions,Q Predictions2,Q Targets,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-328.31128,0.0,-328.31128,-328.31128,-328.31128,-419.9573,87.11038,-444.33868,-545.0714,-309.1776,2001,13.647804737091064,0.0003723323,0.00038851227,-1.5962639,-1.5929215,-1.5981961,-0.6566225,0.20162496,-0.61286336,-1.0734419,-0.28630787,-0.8399146,0.23475514,-0.81118405,-1.325288,-0.18981488,-0.30984267311595776,0.8927940079678697,-0.017037681218529943,-2.336078963694679,1.7546430346419906,-0.08473931687808216,0.8067978475674,3.3452368913337396e-17,-2.3299704215471495,1.7852810510783452,-0.3422016036019398,0.200416231505017,-0.29468365637455923,-0.8696478520481918,-0.003197255875267091,-0.4204366882973081,0.2770472821991891,-0.38635912655332116,-1.2818678822487626,-1.6301739881985355e-05,0.364,0.48114862568649197,0.0,False,True,0.24481481481481482,0.42997734970810114,0.0,False,True,0.028,0.1649727250184102,0.0,False,True,0.012444444444444444,0.11085837923636437,0.0,False,True,0,2000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-225.8392,0.0,-225.8392,-225.8392,-225.8392,-399.2771,115.41207,-419.76862,-542.13727,-154.85628,4001,44.650511503219604,0.00013064012,8.187357e-05,-2.4468284,-2.4506981,-2.4561844,-0.4516784,0.120308705,-0.4177697,-1.028157,-0.41552275,-0.79855424,0.25810266,-0.84472656,-1.4743476,-0.24659714,-0.17881696416672582,0.8647338368673346,-1.3115310775518024e-05,-2.339435759200199,1.7290870164403926,-0.1492799809705507,0.8771192246707329,-8.160341366558059e-08,-2.3417909583700216,1.7439513814149643,-0.22442888657103738,0.14986949582189862,-0.15978514911474007,-0.9992286471548145,-0.016738776223763407,-0.39642617449496087,0.27859452451245276,-0.3506199579221849,-1.2917862266453304,-0.00018019654247791728,0.65,0.47696960070847283,1.0,False,True,0.29614814814814816,0.45655714045075524,0.0,False,True,0.0,0.0,0.0,False,False,0.10466666666666667,0.30612343189562535,0.0,False,True,0,4000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-206.53714,0.0,-206.53714,-206.53714,-206.53714,-313.88754,114.17559,-300.49048,-568.8187,-129.50986,6001,76.14802670478821,0.0004762595,0.00033800825,-3.1402535,-3.1489782,-3.1537595,-0.41307428,0.12135666,-0.36093175,-0.79489785,-0.32602438,-0.62777513,0.25640804,-0.58290327,-1.4076457,-0.12877783,0.009538155968524557,0.8300751912255745,2.5203608197613517e-07,-2.350515806444422,1.7501395579025478,-0.017419870467421883,0.8137569317541893,7.049455473630178e-09,-2.3575024698549365,1.7544388840708554,-0.20559993258408377,0.13969469484374433,-0.203712407993222,-0.677994883419553,-4.971916398160969e-05,-0.3169288031085625,0.22986595264192322,-0.23591263093088685,-1.2045896658801805,-0.0004363702281977022,0.3406666666666667,0.4739334224222732,0.0,False,True,0.43422222222222223,0.4956543997087257,0.0,False,True,0.0,0.0,0.0,False,False,0.11333333333333333,0.3169998247458331,0.0,False,True,0,6000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-195.85193,0.0,-195.85193,-195.85193,-195.85193,-370.94427,117.15638,-335.19562,-639.4807,-224.63136,8001,107.24643969535828,0.00036961108,0.00017383447,-3.752081,-3.7559962,-3.7534494,-0.39170384,0.12977518,-0.3597157,-0.9800955,-0.31031966,-0.7418886,0.2551491,-0.63825977,-1.5610347,-0.34080592,0.21995361401830074,0.9097998861331364,-4.2222560754817846e-16,-2.3425825568850183,1.7329321265287647,0.17922687832205167,0.9283931862230254,-5.0196111077955684e-17,-2.383109239024004,1.7736208683480204,-0.2110774865061253,0.11047237755960666,-0.22647819286947468,-0.8678290153611676,-0.09618335463780914,-0.37515528914398144,0.2538209639879122,-0.33817629710654296,-1.3188996770636905,-8.797429684265223e-06,0.33,0.47021271782034996,0.0,False,True,0.2897777777777778,0.45365914218050385,0.0,False,True,0.0,0.0,0.0,False,False,0.0,0.0,0.0,False,False,0,8000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-128.20831,0.0,-128.20831,-128.20831,-128.20831,-397.42883,127.569885,-481.98615,-510.35608,-148.34567,10001,138.31987476348877,0.00019656401,0.00024680028,-4.8337827,-4.8353653,-4.8422127,-0.25641662,0.07954004,-0.22295937,-0.5647994,-0.2147687,-0.7948576,0.2847017,-0.8773463,-1.5821139,-0.2651772,0.1701850951385913,0.861989686898632,2.084887701502557e-05,-2.376372614192342,1.742108865826831,0.11783062168485665,0.9136418752604211,3.0430980570667004e-07,-2.3791979441465014,1.8096799125306007,-0.10835534712628184,0.11083541570028105,-0.025598775930366968,-0.556362425918495,-0.0010475241913627809,-0.3968363332645539,0.2830879824614317,-0.36584628528701274,-1.4199155988028624,-2.217886615585307e-06,0.6466666666666666,0.47800511387315603,1.0,False,True,0.32614814814814813,0.46880223293802875,0.0,False,True,0.862,0.34489998550304407,1.0,False,True,0.092,0.289025950392002,0.0,False,True,0,10000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-327.33054,0.0,-327.33054,-327.33054,-327.33054,-355.25323,55.590794,-334.17188,-466.9836,-292.79807,12001,169.14438652992249,0.013706921,0.013204825,-5.468574,-5.465577,-5.496439,-0.65466106,0.12723403,-0.62204355,-1.174412,-0.43036497,-0.7105065,0.16557397,-0.64253247,-1.3989998,-0.2924641,0.21252059052775776,0.9101875826293915,6.470711090863392e-10,-2.3559466141448038,1.7442211726274912,0.17164478949323805,0.9095051691361763,1.8542890431348386e-08,-2.372652453910274,1.820851936528341,-0.3418052199543606,0.17727300896086134,-0.2445475254599936,-0.979306362981743,-0.0008614032995964138,-0.36820148161372973,0.20454596998448688,-0.35277841442122826,-1.1903595024618758,-5.9620543709504314e-05,0.05,0.21794494717703367,0.0,False,True,0.19325925925925927,0.3948545529303438,0.0,False,True,0.0,0.0,0.0,False,False,0.0015555555555555555,0.03940984397925392,0.0,False,True,0,12000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-206.60524,0.0,-206.60524,-206.60524,-206.60524,-357.19208,89.38874,-371.74902,-501.74286,-171.93129,14001,200.9812581539154,0.0004004825,0.0006342868,-5.7067666,-5.705772,-5.7241,-0.41321048,0.06736484,-0.409744,-0.61715704,-0.20837566,-0.7143842,0.25848684,-0.72995263,-1.5342039,-0.20732483,0.13475569650425437,0.6956529902006635,0.004645526983200985,-2.361054906003956,1.729859443089334,0.007556950288984735,0.7985651951290567,-1.2086914230640417e-07,-2.3924654396171774,1.8020408834305592,-0.20376140048262592,0.13003179185410915,-0.14962466329394788,-0.5623874392752236,-0.00040165332611580284,-0.3407389521590159,0.27619502901077186,-0.3016455356643742,-1.3992971071716265,-7.700942424498924e-05,0.5926666666666667,0.4913378561528604,1.0,False,True,0.40044444444444444,0.4899884604335338,0.0,False,True,0.04,0.19595917942265426,0.0,False,True,0.03177777777777778,0.17540795482897562,0.0,False,True,0,14000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-246.0998,0.0,-246.0998,-246.0998,-246.0998,-405.50787,148.6283,-421.95966,-599.4999,-153.75415,16001,231.7981355190277,0.00048668892,0.00045110303,-6.805068,-6.8078394,-6.8155026,-0.4921996,0.052012406,-0.48668215,-0.775871,-0.42499062,-0.8110157,0.34560943,-0.86962163,-1.4054188,-0.13556327,0.07465796759817199,0.8100358557424545,0.04342941572939495,-2.3637797087524124,1.7576643844781936,0.049230188915947194,0.7024437992793459,6.157270358470123e-06,-2.3788903572302007,1.7366495874599948,-0.23785981044587637,0.15836016855168863,-0.22357726273996792,-0.629154620380812,-8.096507002108844e-05,-0.40163050280218376,0.312661247396554,-0.32062131991364273,-1.2744224413552692,-0.00030828568461863104,0.4713333333333333,0.4991775457912968,0.0,False,True,0.3197037037037037,0.4663617110589571,0.0,False,True,0.0,0.0,0.0,False,False,0.10666666666666667,0.30868898407440604,0.0,False,True,0,16000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-480.30826,0.0,-480.30826,-480.30826,-480.30826,-358.3255,138.68948,-336.70587,-574.2301,-153.58768,18001,262.76675724983215,0.00089631224,0.00064717216,-6.9555273,-6.952365,-6.9690638,-0.9606165,0.06308944,-0.9715314,-1.0691776,-0.6201827,-0.71665096,0.3349943,-0.71308094,-1.4795455,-0.017394248,0.08739067927087908,0.911172896799236,0.00011084658361905661,-2.3445558683566565,1.752374534268002,-0.05836735506991193,0.837493923792013,-0.00019520785427504982,-2.3815728423746596,1.810003533021986,-0.46662724320754445,0.3019610416438698,-0.29465056782888993,-1.005736129112143,-0.14407133503922176,-0.3591802828166602,0.2821219504391074,-0.27364850103431987,-1.4006714440079753,-0.00018262310369709933,0.034666666666666665,0.18293411078551994,0.0,False,True,0.35555555555555557,0.4786813161897337,0.0,False,True,0.0,0.0,0.0,False,False,0.11533333333333333,0.31942378677167355,0.0,False,True,0,18000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-134.5286,0.0,-134.5286,-134.5286,-134.5286,-275.6798,53.449116,-291.34274,-352.81674,-178.54672,20001,293.96605348587036,0.00084283366,0.0008635242,-7.773884,-7.7815285,-7.754548,-0.26905718,0.23851733,-0.18464682,-1.0941169,-0.16396376,-0.5513596,0.18900974,-0.5389664,-1.4849693,-0.2153807,-0.0905911345617085,0.795208099765129,-1.2520632156025023e-05,-2.3696614861036904,1.5660697090511682,-0.040251894581709816,0.7353387901760635,-5.124202457621831e-06,-2.3843623622416317,1.7272744871165948,-0.11293343732021843,0.1741842088875048,-0.03920867143009105,-1.045661011099187,-0.00014671358751566776,-0.27547447064675534,0.1932731532514156,-0.24184056723952072,-1.4183968222160845,-8.129973627379883e-05,0.9186666666666666,0.2733463411538962,1.0,False,True,0.36918518518518517,0.48258417320190444,0.0,False,True,0.878,0.32728580781940425,1.0,False,True,0.08511111111111111,0.27904696715166644,0.0,False,True,0,20000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-283.79962,0.0,-283.79962,-283.79962,-283.79962,-349.1017,101.80923,-319.45892,-578.9383,-222.69003,22001,325.2002069950104,0.0011671527,0.001279343,-7.825016,-7.837696,-7.817956,-0.56759924,0.11194746,-0.55233806,-1.0958611,-0.15842122,-0.6982035,0.26019958,-0.6957675,-1.5662115,-0.14988229,-0.019932878761008327,0.8083787174117285,2.609606341215876e-07,-2.366407361613611,1.5553335811174314,-0.019911385233472842,0.8423699967903477,-3.0037730505984323e-08,-2.3914415096576014,1.774623845486712,-0.3046888258103029,0.13686408507156947,-0.25789517703764,-0.8026129940000584,-0.004281170928233158,-0.3527462706211196,0.24623980804552076,-0.2936207070505251,-1.3872615894692288,-4.524163696950634e-05,0.318,0.4656994739099455,0.0,False,True,0.26437037037037037,0.4409973669315993,0.0,False,True,0.018,0.132951118836962,0.0,False,True,0.014444444444444444,0.11931388213085603,0.0,False,True,0,22000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-334.26926,0.0,-334.26926,-334.26926,-334.26926,-251.28156,97.91424,-265.45157,-424.29834,-70.07028,24001,356.2980787754059,0.001164127,0.0014203875,-8.2908325,-8.289117,-8.280497,-0.6685385,0.010360981,-0.6652436,-0.7218392,-0.6596945,-0.50256306,0.2470552,-0.5196443,-1.3366102,-0.043439753,-0.0453920233141566,0.5350429192650757,8.813033551274693e-08,-1.5061976373967412,1.4417632829958817,0.001018638419748259,0.7646051201480825,1.3702879516271718e-10,-2.3815275350814242,1.742556191376303,-0.3736239442261137,0.09706801966500345,-0.37885956685387734,-0.707869892362647,-0.006195254403690842,-0.256337792921504,0.1970437512987523,-0.24065279531620049,-1.2167086116333738,-3.7467151213776972e-06,0.06,0.23748684174075835,0.0,False,True,0.4083703703703704,0.49153230918621904,0.0,False,True,0.0,0.0,0.0,False,False,0.1928888888888889,0.39456655386905104,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-300.8498,0.0,-300.8498,-300.8498,-300.8498,-245.1027,83.244354,-232.25572,-431.0856,-142.82874,26001,387.1411283016205,0.0019151366,0.0012073768,-9.0007105,-9.0032215,-9.013611,-0.6016996,0.10604394,-0.6459086,-0.6510425,-0.15403993,-0.4902054,0.21875235,-0.47218615,-1.4496988,-0.048227604,0.1865181190226721,0.8248128700732821,0.00018599700567518653,-2.3577043906450568,1.7681590788451473,0.014502516453219549,0.8211133244815308,1.2790134935151166e-10,-2.4019848926145198,1.7585991921543533,-0.2996720979096711,0.18608027705478983,-0.293000628156172,-0.5672923264632801,-0.001276792108829028,-0.2576445907395067,0.17225149432932974,-0.21612743917747834,-1.3564757952045516,-6.112665728519318e-05,0.364,0.481148625686492,0.0,False,True,0.4311111111111111,0.4952315831887687,0.0,False,True,0.044,0.20509509989270833,0.0,False,True,0.14955555555555555,0.35663523572135253,0.0,False,True,0,26000
