train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,Training Loss2,Q Predictions,Q Predictions2,Q Targets,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-382.1669,0.0,-382.1669,-382.1669,-382.1669,-440.58905,48.727448,-450.99667,-508.47995,-349.0234,22001,322.3911066055298,0.08971875,0.095138334,-9.989298,-9.976024,-9.953996,-0.7643338,0.2183804,-0.7377351,-1.2948757,-0.3663604,-0.8811781,0.3586762,-0.84608316,-2.0539956,-0.07396382,-0.2789124914798285,0.7817360529692787,-0.00039923751408736283,-2.3342959292195022,1.725214829867819,-0.2346988341626549,0.738245077403077,-9.817750085146972e-05,-2.356556631964119,1.7458085581146068,-0.36239864777712316,0.2816012830457496,-0.33042407674547947,-1.1385820714598487,-1.373688950643756e-05,-0.4252767992916947,0.34763123457758194,-0.348185221525002,-1.8633601292152104,-1.008742527397466e-05,0.36866666666666664,0.4824433184899088,0.0,False,True,0.3022962962962963,0.45925292110321747,0.0,False,True,0.0,0.0,0.0,False,False,0.021111111111111112,0.1437547637428598,0.0,False,True,0,22000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-378.15613,0.0,-378.15613,-378.15613,-378.15613,-346.33112,23.50908,-346.84433,-386.1628,-297.19135,24001,353.1831715106964,0.047645986,0.04710468,-10.32251,-10.343737,-10.272551,-0.75631225,0.32419088,-0.7609708,-1.6629858,-0.14515378,-0.69266224,0.31072527,-0.6706399,-1.8121717,-0.047213048,-0.17784811908958667,0.8027512559402068,-0.0013038848240013946,-2.3574950422658665,1.7623743289522034,-0.21515887503599862,0.8072015752040141,-0.0019353693093401084,-2.347906969012844,1.7981256192503696,-0.3685089753706579,0.29983955155997877,-0.29152395596595965,-1.5518307956472264,-0.00039528404000408954,-0.33152591032020456,0.28670707005478296,-0.2380682981006052,-1.6472274642317792,-2.8343372192304872e-05,0.37466666666666665,0.4840367295521648,0.0,False,True,0.4454074074074074,0.4970107129972343,0.0,False,True,0.088,0.28329489935401236,0.0,False,True,0.09288888888888888,0.29027666666454016,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-310.2829,0.0,-310.2829,-310.2829,-310.2829,-308.2129,39.686745,-301.82715,-402.156,-255.19307,26001,384.0440537929535,0.10175898,0.110491335,-10.881437,-10.993096,-10.965988,-0.6205658,0.2166325,-0.609479,-1.0397189,-0.13625659,-0.61642575,0.29952365,-0.56683147,-1.6783495,-0.12496812,0.03780110613451649,0.877386455300355,1.0500830876954565e-06,-2.3385958516353336,1.7750869432825465,0.017121250555210007,0.8578338094520387,5.170781589447397e-06,-2.3629576078393715,1.773775582919429,-0.29943085050923834,0.23313448093746955,-0.22606690972586507,-0.988596935605068,-0.00048536941544230494,-0.3022955874036788,0.2553085287267636,-0.22098932438082552,-1.5613486029353438,-2.7511005497748986e-05,0.43866666666666665,0.4962239637726318,0.0,False,True,0.44525925925925924,0.4969944177786658,0.0,False,True,0.04,0.19595917942265423,0.0,False,True,0.13533333333333333,0.3420792630695731,0.0,False,True,0,26000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-320.7931,0.0,-320.7931,-320.7931,-320.7931,-350.454,59.124035,-339.93036,-455.70746,-267.18457,28001,414.94882249832153,0.110650055,0.13022953,-11.257013,-11.185375,-11.396652,-0.6415862,0.24414447,-0.6263069,-1.2688909,-0.16452728,-0.70090806,0.32326704,-0.66366243,-1.9618518,-0.05508832,-0.19436001825863636,0.7167332963909567,-0.00730407786599233,-2.361220751205433,1.7777294889017483,-0.12459363045758813,0.791846717948977,-0.00015894130180837523,-2.355041584318289,1.7875817847308353,-0.31771526127173727,0.2369320755279396,-0.2750245636168658,-1.1293106450591974,-2.39534267471031e-05,-0.34367510101939386,0.2836875771902288,-0.256173034692367,-1.736993643387445,-8.885068600306134e-06,0.356,0.4788152044369519,0.0,False,True,0.38985185185185184,0.48771650111466763,0.0,False,True,0.036,0.18629009635512025,0.0,False,True,0.08555555555555555,0.2797066364409965,0.0,False,True,0,28000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-327.3435,0.0,-327.3435,-327.3435,-327.3435,-336.99713,18.6225,-339.0097,-369.21143,-305.8627,30001,445.89201521873474,0.26357597,0.26883662,-11.76123,-11.755257,-11.689901,-0.654687,0.3685866,-0.5633294,-1.9741042,-0.17854345,-0.67399424,0.31025827,-0.6353831,-1.8855757,-0.1375049,-0.11665758731457761,0.7833438576557921,-5.428390527758272e-06,-2.327819921367215,1.761669862102209,-0.06860152861652567,0.7799166060460453,3.432706568601963e-06,-2.358675435306115,1.7712451378656284,-0.3158103116672105,0.29735649576080403,-0.22251146634465244,-1.8325858387036118,-2.5595193509642122e-05,-0.32592086092435624,0.2780019549489905,-0.22799500532293213,-1.8499713825635935,-5.825800081399324e-05,0.448,0.49728864857344174,0.0,False,True,0.4414814814814815,0.49656377535055635,0.0,False,True,0.158,0.36474100400146947,0.0,False,True,0.10888888888888888,0.31149975724778994,0.0,False,True,0,30000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-325.2008,0.0,-325.2008,-325.2008,-325.2008,-314.84525,24.378216,-315.72836,-348.9895,-273.3364,32001,476.810693025589,0.11610459,0.14481997,-12.196382,-12.120702,-12.158613,-0.6504016,0.34676766,-0.5887357,-1.6287037,-0.10924074,-0.6296905,0.28310436,-0.5843258,-1.5209082,-0.079321176,-0.007155921975089164,0.8267107825129638,1.2261256564363969e-05,-2.332662878455723,1.717413539128568,-0.011427187966038001,0.8336109670474057,1.0586102811997597e-05,-2.3537231462958883,1.769439983715851,-0.3127698750440327,0.28855678000688884,-0.20766413761152108,-1.5346319373688964,-7.01234845005283e-05,-0.30493883221318785,0.25670678517534223,-0.21074615231336608,-1.4589344252760121,-9.495839071876899e-05,0.49066666666666664,0.49991288129922096,0.0,False,True,0.47614814814814815,0.4994307651349057,0.0,False,True,0.2,0.4,0.0,False,True,0.12355555555555556,0.32907382188030937,0.0,False,True,0,32000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-317.7722,0.0,-317.7722,-317.7722,-317.7722,-294.5365,21.184423,-288.77512,-323.74567,-264.83734,34001,507.7078278064728,0.24491632,0.22539437,-12.321232,-12.328226,-12.250513,-0.63554436,0.2789348,-0.5885743,-1.3376614,-0.15629664,-0.58907306,0.27942073,-0.54421175,-1.7418431,-0.034980472,0.016135613415060417,0.8734380783204689,1.3031160063651303e-05,-2.339125149504386,1.75729816526451,0.0042128937884807855,0.8577234926559182,1.9702666763412937e-05,-2.368882129727103,1.7612389581065007,-0.30491951674602674,0.2599958467514748,-0.21448093411666733,-1.2833216385965078,-4.581521287433388e-05,-0.2833488511893956,0.24780591668653534,-0.19937191563588896,-1.738107497700768,-2.1234853492618777e-05,0.48133333333333334,0.49965143405733914,0.0,False,True,0.5021481481481481,0.49999538543823946,1.0,False,True,0.1,0.3,0.0,False,True,0.1491111111111111,0.356197961328137,0.0,False,True,0,34000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-427.20538,0.0,-427.20538,-427.20538,-427.20538,-287.89838,39.666153,-272.25366,-389.66803,-247.34467,36001,538.6063816547394,0.25790644,0.276933,-13.346046,-13.306472,-13.396617,-0.85441077,0.2530781,-0.8490244,-1.3889984,-0.35608858,-0.5757968,0.2707201,-0.5178081,-1.5220337,-0.08711722,-0.14799603615994086,0.6649276017037408,-0.00019695898939041024,-2.3016898129079397,1.6013395331189046,-0.014649545853613982,0.8502496107402424,4.406900834329901e-06,-2.351824419664788,1.7425806753379038,-0.41475203231484054,0.3044166377797811,-0.353376957395835,-1.367080564585137,-3.0376564292278196e-05,-0.2856970477689418,0.2309132994319439,-0.21517825436494417,-1.497298146093914,-6.990160456021854e-08,0.29533333333333334,0.45619245451405216,0.0,False,True,0.45,0.49749371855331004,0.0,False,True,0.0,0.0,0.0,False,False,0.13444444444444445,0.3411292069032922,0.0,False,True,0,36000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-307.86896,0.0,-307.86896,-307.86896,-307.86896,-370.70422,45.186604,-372.67737,-446.3526,-280.49823,38001,569.6653332710266,0.30095303,0.3094299,-13.172363,-13.192921,-13.127087,-0.6157379,0.33215496,-0.48787338,-1.7278435,-0.06686113,-0.7414084,0.32789683,-0.7011192,-1.888261,-0.060567196,-0.13871343591917798,0.7099754487145955,-0.0005847761930275304,-2.3490608712615626,1.739054308506208,-0.10233633960852886,0.7314390863489725,5.137414050150797e-06,-2.3597342287916425,1.7965029919922262,-0.30768862214269804,0.26168889586148153,-0.2553906425729018,-1.435935396732641,-0.00038208022687832854,-0.3671533608748508,0.2902860746161702,-0.30621521441305444,-1.7521651351741487,-2.7842702044256207e-05,0.36933333333333335,0.482624307533533,0.0,False,True,0.3402222222222222,0.47378377106903424,0.0,False,True,0.092,0.289025950392002,0.0,False,True,0.056,0.22992172581119863,0.0,False,True,0,38000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-253.11198,0.0,-253.11198,-253.11198,-253.11198,-257.12454,22.403208,-256.42334,-283.8126,-227.18271,40001,620.5692734718323,0.38408622,0.42309636,-13.813036,-13.632812,-13.743193,-0.506224,0.25468794,-0.46369004,-1.3657326,-0.08808164,-0.5142491,0.27393702,-0.4768798,-1.7845459,-0.0057436856,-0.014347416449759658,0.785718970778302,0.0007493405126171701,-2.362546423558026,1.745432363802319,-0.025834506161035952,0.7813935663733076,0.0007615753798930558,-2.3674369047015045,1.7742232811811238,-0.23638466963378968,0.2261971737449005,-0.17393727946624105,-1.297089198939032,-5.9626370179394206e-05,-0.24091153705550505,0.23478963041670572,-0.15576735058408067,-1.622754123915696,-9.648025472326627e-06,0.5566666666666666,0.4967785108968472,1.0,False,True,0.5788148148148148,0.4937491518632781,1.0,False,True,0.202,0.4014922166119787,0.0,False,True,0.25422222222222224,0.435423109114132,0.0,False,True,0,40000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-265.04364,0.0,-265.04364,-265.04364,-265.04364,-293.62216,19.726887,-293.8625,-326.802,-257.97656,42001,652.6966032981873,0.29563358,0.31714377,-14.191967,-14.294521,-14.197759,-0.5300873,0.30451092,-0.48028502,-1.4236892,-0.060570825,-0.58724433,0.26500967,-0.5625491,-1.556488,-0.058334973,-0.014342100996974147,0.8214457412159586,0.00011447160748497638,-2.3285006211293364,1.7555121558326663,0.00676429405808997,0.7999084354804147,0.0002835841186301228,-2.360926902693759,1.793154223042024,-0.24852212473102964,0.2506190472653696,-0.16237994761193406,-1.3393418582060383,-0.00016255592194092117,-0.27692006712179196,0.24834911180252645,-0.19189072024746762,-1.5037319887806868,-1.2157125335171548e-06,0.5653333333333334,0.49571317871885917,1.0,False,True,0.5142222222222222,0.4997976874646998,1.0,False,True,0.234,0.423372176695635,0.0,False,True,0.1302222222222222,0.336547760446758,0.0,False,True,0,42000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-251.48347,0.0,-251.48347,-251.48347,-251.48347,-285.83325,27.312845,-281.0293,-328.2151,-242.91284,44001,685.2570934295654,0.42237115,0.4230501,-13.970494,-13.741095,-13.748574,-0.50296694,0.25137222,-0.47644833,-1.3282351,-0.15440558,-0.57166654,0.3004848,-0.52844346,-1.880838,-0.043373168,0.017848594276463434,0.8049683526153357,0.00014873495068873626,-2.336623680226354,1.7646362820334345,0.058937457643725655,0.849079012368618,0.00012498625774563777,-2.367203546244519,1.7806394048592193,-0.23789176068119486,0.22089683697926052,-0.17785590874451807,-1.3112301993546802,-0.00013171793052590974,-0.2641728149979881,0.26314249868442013,-0.1638075124710027,-1.8792450380647914,-8.451455138103192e-05,0.5446666666666666,0.49800089245792406,1.0,False,True,0.5496296296296296,0.4975308029286486,1.0,False,True,0.226,0.41823916602824274,0.0,False,True,0.17933333333333334,0.3836311886289863,0.0,False,True,0,44000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-249.86136,0.0,-249.86136,-249.86136,-249.86136,-246.68126,17.016125,-242.96057,-277.73468,-226.38437,46001,717.0408434867859,0.4878685,0.5430464,-14.601343,-14.779462,-14.64343,-0.49972272,0.23121251,-0.47214943,-1.1553576,-0.06693084,-0.49336252,0.2339932,-0.47394514,-1.2637116,-0.03385866,-0.053902961348345456,0.8536853995859989,4.680986073575172e-06,-2.354060304103259,1.7422508820934675,-0.06398608388101655,0.8482318881934297,2.6267569337578423e-05,-2.376927967205144,1.79352534564558,-0.23549315463668172,0.21355012782621616,-0.16848044978639293,-1.1240657361651505,-0.0002891023042348728,-0.2297441301877905,0.21587983728845533,-0.15222781154707682,-1.1759708622384897,-7.899982926357074e-06,0.5486666666666666,0.49762591929636824,1.0,False,True,0.5697777777777778,0.49510712146806685,1.0,False,True,0.216,0.41151427678757396,0.0,False,True,0.21866666666666668,0.41334193539436037,0.0,False,True,0,46000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-298.31033,0.0,-298.31033,-298.31033,-298.31033,-252.02605,17.364225,-250.48111,-280.93237,-227.73488,48001,748.9221262931824,0.25159168,0.27206504,-14.174868,-14.211517,-14.224964,-0.5966207,0.2964034,-0.52960837,-1.7642874,-0.14749031,-0.5040521,0.25326917,-0.4676221,-1.3855137,-0.05314912,0.013141578962074909,0.7977515925808591,0.0005449771555885219,-2.3707925610285363,1.7663840412070972,-0.006835985179932676,0.7963646258644993,0.0003454849950074002,-2.37558953052449,1.7662412280631392,-0.2654350291597367,0.2783546565969094,-0.1832003696318122,-1.74373171194377,-0.00019727682263692703,-0.22956229627131486,0.23102470240035383,-0.14126201384018125,-1.2671200556935598,-4.000153691610664e-05,0.5226666666666666,0.49948595798302703,1.0,False,True,0.5852592592592593,0.49267723583555434,1.0,False,True,0.162,0.368450810828257,0.0,False,True,0.24333333333333335,0.4290946541524634,0.0,False,True,0,48000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-240.63676,0.0,-240.63676,-240.63676,-240.63676,-256.85477,9.573857,-256.18695,-273.45526,-237.0806,50001,780.6826746463776,0.532759,0.6307945,-13.775499,-13.6212845,-13.703241,-0.48127353,0.23618375,-0.4988576,-1.0173333,-0.061654728,-0.51370955,0.26068348,-0.48329952,-1.5729476,-0.028115975,-0.002472382988652294,0.8172666187029657,0.0003648447402789411,-2.347519821842822,1.7320098301733922,-0.0006082653199293563,0.8150591054309687,0.000541917248084456,-2.386558006583295,1.7665618633612123,-0.21518186639329814,0.22248391006424248,-0.12508389735396896,-1.0132448343976406,-9.023609065871019e-05,-0.2339050991798611,0.23644492324177438,-0.1471853191545831,-1.5535391699981207,-9.316884658834568e-06,0.6166666666666667,0.486198404860494,1.0,False,True,0.5811851851851851,0.49336494170790773,1.0,False,True,0.252,0.43416126036301306,0.0,False,True,0.20866666666666667,0.4063556187490077,0.0,False,True,0,50000
