train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ee_pose_success_Average,ee_pose_success_Std,ee_pose_success_Median,ee_pose_success_Min,ee_pose_success_Max,eval_ee_pose_success_Average,eval_ee_pose_success_Std,eval_ee_pose_success_Median,eval_ee_pose_success_Min,eval_ee_pose_success_Max,euclidean_distance_Average,euclidean_distance_Std,euclidean_distance_Median,euclidean_distance_Min,euclidean_distance_Max,eval_euclidean_distance_Average,eval_euclidean_distance_Std,eval_euclidean_distance_Median,eval_euclidean_distance_Min,eval_euclidean_distance_Max,target_coord_Average,target_coord_Std,target_coord_Median,target_coord_Min,target_coord_Max,eval_target_coord_Average,eval_target_coord_Std,eval_target_coord_Median,eval_target_coord_Min,eval_target_coord_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
174.0,230.66136795455512,21.0,1,500,168.8,190.47057515532418,91.0,1,500,682.5395,453.39453,1000.0,41.352974,1006.26544,814.7841,392.411,1001.2053,11.803279,1050.1135,44001,822.1897144317627,-52.18646240234375,3.9226406,61.77412,0.07580195,0.07487311,1000.0,4.82692,68.673515,0.058538966,0.0017841322,1000.0,0.0038314176245210726,0.06177975286052526,0.0,False,True,0.004739336492890996,0.06867951064544758,0.0,False,True,0.24670062758244143,0.03513936681868663,0.2579631155865857,0.06827863109557543,0.2591960456900523,0.2925062253006869,0.118172546144561,0.2838062667599006,0.046559349796633856,0.6328823147558633,0.1957589818335488,0.3115931776975685,0.285608056024042,-0.3196027806251644,0.6669269219015623,0.1280900761201989,0.35118529471784016,0.018377177365803382,-0.3389996299573348,0.7748578095348183,1.0,0.0,1.0,True,True,0.7092417061611375,0.45411222005444446,1.0,False,True,0,44000
500.0,0.0,500.0,500,500,409.54545454545456,191.88318588347806,500.0,2,500,3.0216956,0.0,3.0216956,3.0216956,3.0216956,219.01176,370.09097,40.289967,8.857553,1000.60645,48001,896.8946325778961,-53.16691589355469,0.0060433913,0.0025596519,0.005619226,0.00488772,0.036324203,0.5347678,21.063728,0.0690306,0.00034600828,1000.0,0.0,0.0,0.0,False,False,0.0004439511653718091,0.021065471101652914,0.0,False,True,0.5143549444170062,0.021308952122700908,0.5181561320139465,0.3315271043345719,0.5321029344111148,0.30164625590710425,0.1480300056694386,0.2673205443897974,0.08298176029376461,0.7969047874669684,0.0790636704030586,0.37496636333438516,-0.142419689238765,-0.22745775801787882,0.6070684584658197,0.1848831518461966,0.34621973533069045,0.2785630439695777,-0.32157327614530967,0.710797776858713,0.0,0.0,0.0,False,False,0.6279689234184239,0.4833466195590175,1.0,False,True,0,48000
135.25,210.7609724308559,20.0,1,500,272.0,229.55609336282058,318.0,6,500,768.204,405.36902,1001.01953,66.09017,1004.6868,524.0799,482.16925,562.4303,1.6208801,1015.4083,52001,989.3616831302643,-52.238250732421875,5.6798816,74.249886,0.12836319,0.01915179,1000.0,1.9267644,42.83151,0.07461281,0.00032839333,1000.0,0.005545286506469501,0.07425992394307086,0.0,False,True,0.001838235294117647,0.04283522131518765,0.0,False,True,0.20301725501572418,0.03002140056418243,0.20528915633838557,0.08851691972707175,0.395535904947745,0.3235594214071767,0.1557829962466151,0.25954454316732145,0.06112483503366074,0.802129850819987,0.09413287830400692,0.30448668994091466,-0.02483226897195248,-0.21941102528950346,0.6211854739318448,0.19376922124622267,0.3482964459484786,0.08577993862161665,-0.32295914218537036,0.7825685159618092,0.9815157116451017,0.13469454123650043,1.0,False,True,0.5459558823529411,0.4978835776335293,1.0,False,True,0,52000
178.33333333333334,227.85131604233104,34.0,1,500,209.55,237.3110774911277,29.0,1,500,677.4408,458.10056,1000.0,29.590662,1002.7317,624.0844,463.56924,1000.26685,4.131515,1005.275,56001,1071.3444640636444,-61.157814025878906,3.7987332,61.023705,0.05244917,0.0030098078,1000.0,2.9782124,53.426903,0.10357758,0.0015950148,1000.0,0.003738317757009346,0.06102739333575517,0.0,False,True,0.002863278453829635,0.05343294948180823,0.0,False,True,0.29161565114853916,0.05359723289521041,0.2947910774284568,0.0830069188973663,0.5805879076292493,0.3021445810898634,0.1637026133550765,0.22674344172647629,0.07308678747144848,0.644087222671538,0.20707554020091862,0.4187706574763142,0.21085332506637272,-0.30951255614470063,0.7291213973972047,0.14368797244769815,0.3332488713721539,0.1018689662571724,-0.33748231879663737,0.7891410619820065,0.8373831775700935,0.3690157062954188,1.0,False,True,0.6156048675733715,0.4864519653504786,1.0,False,True,0,56000
178.66666666666666,227.64055487153914,35.0,1,500,258.6470588235294,230.59716369269202,173.0,2,500,683.1768,451.45862,1000.0,44.723972,1004.8065,549.666,482.13962,1000.27155,2.3926554,1012.169,60001,1152.6349611282349,-50.32199478149414,3.8237514,60.965004,0.09212827,0.006968851,1000.0,2.1251585,45.19228,0.082766324,0.0027372544,1000.0,0.0037313432835820895,0.06097065163570223,0.0,False,True,0.0020468501250852852,0.04519580212420976,0.0,False,True,0.24337301924572063,0.04082477931929059,0.2384573470118676,0.08703271797517297,0.49663048881596533,0.2925588746184797,0.1113842874863539,0.24917340011345201,0.061526468606033516,0.5900799927223536,0.03743563434869682,0.4093378428143905,-0.17957822889768937,-0.3357517214884593,0.7570772120506538,0.14465970822776872,0.3850827075873528,-0.03395063612012961,-0.3123614189863698,0.7859230303431691,0.9421641791044776,0.23343272846124952,1.0,False,True,0.7511939959062998,0.4323211496337252,1.0,False,True,0,60000
88.0,28.0,88.0,60,116,422.0,157.4699971423128,500.0,62,500,1007.8213,3.5878906,1007.8213,1004.2334,1011.4092,234.86919,384.9587,48.814987,19.188644,1005.9147,64001,1231.1249363422394,-46.47016143798828,11.452516,105.983444,0.044048376,0.0055929148,1000.0,0.55656207,21.76311,0.06695009,0.0074496153,1000.0,0.011363636363636364,0.10599294378510019,0.0,False,True,0.00047393364928909954,0.021764857825981105,0.0,False,True,0.29005443572926387,0.10773647274452892,0.3122474991116517,0.06877299593668315,0.518625472847499,0.2684561464777396,0.06840446414350132,0.27038079782015506,0.06375026223584215,0.4899592889781003,0.12035574857552654,0.3706024480047037,-0.07923801506391527,-0.2044930221369548,0.7609607349154441,0.20990201105401032,0.38624012513344186,0.2442226529916997,-0.30585684802052926,0.7914317982034873,0.4715909090909091,0.4991922711277879,0.0,False,True,0.7535545023696683,0.43094096385476033,1.0,False,True,0,64000
500.0,0.0,500.0,500,500,382.1666666666667,204.37254925475898,500.0,1,500,2.1072104,0.0,2.1072104,2.1072104,2.1072104,264.68533,426.0242,29.1964,0.7877534,1004.8299,68001,1304.0748498439789,-42.965919494628906,0.004214421,0.006645877,0.00122631,0.00091880246,0.04427221,0.69259137,25.567322,0.034237113,0.00055963703,1000.0,0.0,0.0,0.0,False,False,0.0006541648495420846,0.025568279525453173,0.0,False,True,0.6095820395331097,0.09896771311384202,0.6703759361375502,0.31173981272590084,0.6992439435981439,0.39184905102611634,0.13929059454360243,0.3374445244211636,0.06018230006006168,0.7488222096679481,0.04765352208990577,0.3034048727017441,-0.15375709471467428,-0.17975258007979458,0.4764702410641862,0.20326299811186296,0.3828189270532632,0.25961274383338423,-0.3314861350139445,0.7865495706446964,0.0,0.0,0.0,False,False,0.3776711731356302,0.48480476288706886,0.0,False,True,0,68000
168.0,234.76087124277475,3.0,1,500,460.1111111111111,112.82281530932025,500.0,141,500,694.34576,432.67526,1000.0,82.4507,1000.5867,132.46077,310.3013,11.447636,1.7789085,1007.8278,72001,1381.2748646736145,-38.522010803222656,4.1330104,62.858578,0.18231103,0.0079722,1000.0,0.28788868,15.537377,0.018616058,0.0012640154,1000.0,0.003968253968253968,0.06286896634029705,0.0,False,True,0.0002414875633904854,0.015537993665438695,0.0,False,True,0.1875769013778867,0.051722286840764554,0.1702041078822305,0.08432584015943768,0.48317947573725906,0.41145524038054376,0.16288523496568927,0.39837307229570823,0.09065115788792502,0.6673461742682908,0.15242900933050887,0.37783454639428515,0.1049412800529213,-0.2857629836644659,0.6584370626145217,0.15486854333171785,0.34960530140143853,0.06700544761101718,-0.31181394798972095,0.7520082498303383,0.9404761904761905,0.23660246326609277,1.0,False,True,0.33301134991547937,0.47129055872460407,0.0,False,True,0,72000
500.0,0.0,500.0,500,500,354.4166666666667,206.98045734373625,500.0,30,500,9.627034,0.0,9.627034,9.627034,9.627034,361.38284,454.65652,58.757828,11.168166,1006.51855,76001,1457.6323399543762,-34.71876525878906,0.019254068,0.034218658,0.0051153484,0.0048111505,0.23515247,1.0196553,30.650986,0.058404844,0.0018791185,1000.0,0.0,0.0,0.0,False,False,0.0009405125793557489,0.030653352434013185,0.0,False,True,0.4663242358004045,0.09997095055425348,0.5275509807718302,0.1447521199600161,0.533681901246302,0.2910029846674949,0.09640948631001463,0.28403564725092556,0.06281904607662706,0.6276952510659091,0.02346026391530215,0.3646474840542687,-0.1595172181615364,-0.3025927441328549,0.5324907540402978,0.22129477917777032,0.36214275716080935,0.16545312069217183,-0.33362108429129733,0.7681564985638214,0.106,0.30783761953341565,0.0,False,True,0.6155654831883376,0.4864613233294565,1.0,False,True,0,76000
142.0,207.44517347964498,33.5,1,500,304.8,216.1318116335492,500.0,2,500,753.73535,429.63245,1000.9381,9.593145,1003.4719,481.59558,493.35574,56.647175,1.7680043,1038.9807,80001,1538.427044391632,-30.590923309326172,5.307995,72.48115,0.010415399,0.0015185084,1000.0,1.5800378,39.096905,0.029022262,0.0009172998,1000.0,0.00528169014084507,0.07248305933182712,0.0,False,True,0.0015310586176727908,0.03909877846150747,0.0,False,True,0.06653417657274097,0.3509036736634993,-0.04060368236525355,-0.310944560740365,0.7208460269320275,0.16446928095427982,0.3928665016424474,0.03819390245763302,-0.33345171291238895,0.7983842895914846,0.4130183686266104,0.08977475798929542,0.4564469817156448,0.06087955418255543,0.6490026715638579,0.4110722153272312,0.17562568720684008,0.35396920865363435,0.08659142959582102,0.6994076198066584,0.1813380281690141,0.38529799857874675,0.0,False,True,0.41229221347331585,0.4922472388775681,0.0,False,True,0,80000
78.125,160.10499484713148,15.0,2,500,124.45454545454545,196.29370247375232,20.0,1,500,886.2119,306.5601,1001.3613,75.14583,1006.93097,795.50824,399.86948,1001.66064,10.116182,1013.0503,84001,1615.3594172000885,-26.850772857666016,11.3435135,105.220474,0.14752585,0.009917044,1000.0,6.391958,79.3083,0.029801501,0.0027303335,1000.0,0.0112,0.10523573537539423,0.0,False,True,0.006330654979303628,0.07931316275900643,0.0,False,True,0.19809324640022535,0.04495050223324214,0.19137518789207608,0.06496842088440957,0.46135003824047083,0.33674188713825937,0.11707322754527094,0.3513196488420958,0.031981454384952014,0.5903331498917552,0.10757294682181492,0.29813437919389746,0.007132129236192941,-0.3277948606110173,0.7622115532785131,0.1234852519031748,0.39523522934654925,-0.12523471973306702,-0.3330494908392478,0.7727711791658433,0.9632,0.18827044377703045,1.0,False,True,0.4528853177501826,0.4977752572361333,0.0,False,True,0,84000
500.0,0.0,500.0,500,500,253.88235294117646,235.8391481629553,195.0,1,500,29.783298,0.0,29.783298,29.783298,29.783298,561.45575,475.59277,1000.0,20.277239,1064.5164,88001,1691.6421325206757,-25.943191528320312,0.0595666,0.03307153,0.050706875,0.029399967,0.30037567,2.2114806,45.611362,0.10717558,0.0013844591,1000.0,0.0,0.0,0.0,False,False,0.0020852641334569047,0.0456170560969318,0.0,False,True,0.28915893948505145,0.031201007430139774,0.2981693868418319,0.12027213094983279,0.3526761757992293,0.237380177375084,0.09886129514827041,0.22332868599218303,0.050945923384460336,0.6582445755115996,0.14426695240052778,0.28955414669923835,0.23161080659429023,-0.24587386818755874,0.4470639187948519,0.1112342448440794,0.32993423510988473,-0.03730204970832193,-0.33308432312661057,0.733013867885135,0.67,0.4702127178203499,1.0,False,True,0.9059314179796107,0.291924106399356,1.0,False,True,0,88000
255.5,244.5,255.5,11,500,228.75,245.39007213006803,15.5,1,500,507.71274,493.57132,507.71274,14.141422,1001.28406,578.2355,467.99008,1000.1291,11.790279,1002.5422,92001,1769.1824162006378,-21.26095962524414,1.9871339,44.192757,0.027073888,0.00094793725,1000.0,2.5278056,48.969414,0.12014976,0.006559323,1000.0,0.0019569471624266144,0.04419408920014176,0.0,False,True,0.0024043715846994535,0.04897540793073748,0.0,False,True,0.3616940664230296,0.051944420921446646,0.36091855402582906,0.09045559018094666,0.6961222223514668,0.2385469260161494,0.08760500574244136,0.21190162950549912,0.04183853927515566,0.5026867878036642,0.1671199974181853,0.3380053526006083,0.3810400491562111,-0.31361711430620887,0.4640691288122723,0.11097985044745229,0.3402684264119404,0.018615601066267307,-0.3396566777957736,0.7324184416797537,0.04500978473581213,0.20732559903168724,0.0,False,True,0.7556284153005465,0.42971399010380307,1.0,False,True,0,92000
251.0,249.0,251.0,2,500,188.86363636363637,235.37847577785047,20.5,1,500,564.69336,435.56335,564.69336,129.13,1000.2567,654.7146,459.3847,1000.47546,5.1242537,1004.7012,96001,1846.836727142334,-19.81426239013672,2.2497745,44.5762,0.26245892,0.01852223,1000.0,3.4666,57.943363,0.09750132,0.000103500686,1000.0,0.00199203187250996,0.04458770774023785,0.0,False,True,0.0033694344163658243,0.05794895450376678,0.0,False,True,0.1367607000662766,0.022517144445784534,0.13376607105491167,0.09858258624736396,0.3988783620756125,0.3105671488308143,0.1958010581539559,0.23278893649259846,0.07453336251500998,0.9175932318068027,0.052308372522805534,0.3128965816910952,-0.015842991150127994,-0.2932570242762107,0.7175286000739816,0.10825158826103685,0.2910663460591593,0.016047306589400068,-0.3354276845517151,0.7848979074986264,0.9920318725099602,0.08890802232837207,1.0,False,True,0.5667870036101083,0.4955194205566351,1.0,False,True,0,96000
107.6,196.51931202810576,5.0,1,500,286.5,242.21890925359233,500.0,1,500,803.80115,395.0924,1000.0,13.62441,1004.7604,473.20032,466.9581,111.08713,24.443338,1005.96313,100001,1927.0558269023895,-16.941442489624023,7.470271,85.90196,0.0018853538,0.00048612553,1000.0,1.651659,39.042835,0.10071614,0.033602938,1000.0,0.007434944237918215,0.08590498147428509,0.0,False,True,0.0015270506108202443,0.03904764688495631,0.0,False,True,0.1484821430589392,0.4433385387388011,-0.16196231867961391,-0.3261544598344249,0.7862070004345032,0.14770509115516003,0.3336642904054364,0.07877540230507757,-0.2952415751887485,0.7996581563569182,0.5545495994578028,0.21388730667856565,0.6273661598629315,0.07677566372216306,0.7629043652599586,0.22297468043009708,0.05577742104773428,0.22954492387802095,0.04596146721370142,0.33931417544859577,0.17286245353159851,0.37812831908048683,0.0,False,True,0.9267015706806283,0.2606257270084532,1.0,False,True,0,100000
128.25,214.63500995876697,5.5,2,500,211.47619047619048,229.8097803562596,48.0,1,500,753.56354,427.9472,1000.49524,12.33739,1000.9263,640.1401,465.20172,1000.7066,9.370476,1024.6522,104001,2002.462068080902,-16.58590316772461,5.875739,76.24586,0.02329737,0.0058591887,1000.0,3.0270078,54.019638,0.093925565,0.0022631458,1000.0,0.005847953216374269,0.07624798134739937,0.0,False,True,0.0029272686331907227,0.05402499173104852,0.0,False,True,0.3816282375566173,0.06506627417976675,0.3759414822552747,0.08379148328547416,0.5139744086742062,0.26927872110410206,0.10753626160820638,0.23652526592331638,0.074179989581179,0.609099950397221,0.11849745818828969,0.3818137612463154,-0.10379379201847436,-0.20459279149718093,0.7966447283510947,0.15473701797488454,0.37471258246808786,0.0971841471418754,-0.3375658366909528,0.7940706852972552,0.07017543859649122,0.25544245225545675,0.0,False,True,0.6363431659536141,0.4810514952660945,1.0,False,True,0,104000
500.0,0.0,500.0,500,500,258.25,242.64441576100614,296.5,1,500,63.978577,0.0,63.978577,63.978577,63.978577,533.8225,469.0674,565.3759,29.37907,1013.2496,108001,2079.927284002304,-15.686722755432129,0.12795715,0.026738007,0.15027943,0.054975834,0.1507245,2.0670764,43.952904,0.10696116,0.0029896682,1000.0,0.0,0.0,0.0,False,False,0.001936108422071636,0.043958615836370674,0.0,False,True,0.20803389210326662,0.022652460076632318,0.18952589143822304,0.18923016537939835,0.29008615497943246,0.21767651148075323,0.05811423984016406,0.22352894893270808,0.02025123575595983,0.5812592899709853,0.20537184336520942,0.39748874159984626,0.30925891992830795,-0.3250082696473314,0.6318648798146518,0.13946997565709726,0.4007467308662841,-0.012768333667175169,-0.32898657421461597,0.7967927413492905,1.0,0.0,1.0,True,True,0.9697483059051307,0.17127909708793934,1.0,False,True,0,108000
