train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,Training Loss2,Q Predictions,Q Predictions2,Q Targets,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,reached_goal_Average,reached_goal_Std,reached_goal_Median,reached_goal_Min,reached_goal_Max,eval_reached_goal_Average,eval_reached_goal_Std,eval_reached_goal_Median,eval_reached_goal_Min,eval_reached_goal_Max,Initial_DataCollection_AverageReturn,step
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-497.8841,0.0,-497.8841,-497.8841,-497.8841,-419.0139,113.31574,-368.39084,-636.52954,-277.72552,22001,334.2652311325073,0.0004567604,0.00036542796,-9.044033,-9.031647,-9.032704,-0.9957682,0.07259804,-1.0103887,-1.1213329,-0.6508304,-0.8380278,0.24922979,-0.76754963,-1.3988422,-0.18613079,-0.19720900154262125,0.844583331601071,-1.284641305762829e-07,-2.372143044036141,1.7185670779418942,-0.2533425638997064,0.8709621833594068,-0.00037143452216449634,-2.393470824628366,1.738548727474324,-0.5555726696861275,0.15366814374216353,-0.5035507345407554,-0.8361117906702134,-0.0015476640133439412,-0.3986971517912922,0.30958459117282056,-0.32695027354014505,-1.3226068537977438,-0.00010149101203593691,0.012666666666666666,0.11183122203670236,0.0,False,True,0.3745925925925926,0.48401754324337515,0.0,False,True,0.0,0.0,0.0,False,False,0.006666666666666667,0.08137703743822468,0.0,False,True,0,22000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-260.59976,0.0,-260.59976,-260.59976,-260.59976,-383.99646,65.608,-386.82715,-473.68726,-256.34723,24001,364.9009795188904,0.00028989266,0.00036196806,-9.788357,-9.799057,-9.786318,-0.5211995,0.14542565,-0.490256,-1.2652417,-0.32710233,-0.76799303,0.16389672,-0.748186,-1.5244279,-0.034452725,-0.4242550998356878,0.8155405968433309,-0.009963430859422952,-2.356438028519165,1.6759083562067563,-0.31390455748531504,0.8823060232709103,-4.602526851707913e-05,-2.390490249797733,1.7469493312544035,-0.2609651899873194,0.1717450125783841,-0.29814315869626085,-1.2123666377169455,-0.00014911268811185208,-0.3692483871038904,0.26308570592289154,-0.33830057581990525,-1.3937437200497118,-6.812569713576799e-06,0.3373333333333333,0.4727996991914817,0.0,False,True,0.34444444444444444,0.47518677289651323,0.0,False,True,0.0,0.0,0.0,False,False,0.006888888888888889,0.08271295000642542,0.0,False,True,0,24000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-300.5105,0.0,-300.5105,-300.5105,-300.5105,-364.3385,120.807755,-360.21512,-553.8628,-161.9049,26001,395.7013907432556,0.00066255714,0.00058647327,-10.819586,-10.820498,-10.815008,-0.601021,0.070589684,-0.5796049,-1.0473801,-0.57886446,-0.7286769,0.268159,-0.7017618,-1.4070243,-0.25382876,-0.15229575388306077,0.9204748850691489,-1.732606337204477e-06,-2.3669756725917175,1.7610863323627615,-0.2932464220195686,0.9041897628649944,-0.0034967301133012993,-2.388498600509706,1.766584728936479,-0.3016461587708501,0.17629313047306272,-0.26760738184064503,-0.9822857087985857,-0.002532755815114085,-0.35351765049235806,0.27565386853643037,-0.2530097149713287,-1.3837588484945484,-2.802709573840323e-05,0.31133333333333335,0.4630387552774486,0.0,False,True,0.44377777777777777,0.49682900652880063,0.0,False,True,0.0,0.0,0.0,False,False,0.09555555555555556,0.29398076698659165,0.0,False,True,0,26000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-395.25427,0.0,-395.25427,-395.25427,-395.25427,-355.5002,97.21105,-333.5777,-531.47614,-241.5542,28001,426.7280738353729,0.0011956736,0.00057123136,-11.234804,-11.222061,-11.225386,-0.79050857,0.16015702,-0.7360952,-1.3332081,-0.5108547,-0.7110004,0.24544527,-0.662523,-1.2653267,-0.09195464,0.17755402481387683,0.8336290313467617,6.358940965981748e-05,-2.3385427389354674,1.7457698727442168,-0.09508981874851076,0.8625252077122414,-1.9488531114016294e-07,-2.3886504678411526,1.752499378407205,-0.4475796200838501,0.12854505425598284,-0.42114335961838545,-1.1140979095281978,-0.22629636947148649,-0.3546293483971753,0.2506518126140169,-0.2821221423290247,-1.1856447114962099,-0.00019384609985872991,0.0,0.0,0.0,False,False,0.3313333333333333,0.4706926338445882,0.0,False,True,0.0,0.0,0.0,False,False,0.018444444444444444,0.13455202307501826,0.0,False,True,0,28000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-272.9522,0.0,-272.9522,-272.9522,-272.9522,-418.0787,147.75581,-448.44452,-613.1636,-148.5149,30001,457.35428762435913,0.020452486,0.021062044,-11.766825,-11.793126,-11.74589,-0.5459044,0.12773843,-0.4946323,-0.82071275,-0.4023394,-0.83615744,0.32040697,-0.9267073,-1.3703425,-0.024738427,-0.1438906231881839,0.7407085528855745,-0.01616390014812028,-2.401334581503989,1.7155787398159998,-0.15131759739698342,0.9050648148395883,-7.503427804071044e-09,-2.4062384424713987,1.7586782236892418,-0.2745928065309424,0.17139149716432872,-0.2643839269395617,-0.6891117707772231,-3.022453045509188e-06,-0.43372500487990373,0.2813466106222797,-0.3684191973143882,-1.1634975948750865,-9.244082853471225e-05,0.43266666666666664,0.4954454785566443,0.0,False,True,0.21903703703703703,0.4135937782934756,0.0,False,True,0.0,0.0,0.0,False,False,0.058,0.23374344910606584,0.0,False,True,0,30000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-340.35394,0.0,-340.35394,-340.35394,-340.35394,-389.81488,106.57544,-379.84644,-630.2372,-261.57773,32001,488.3472247123718,0.0006898385,0.0007829163,-12.902098,-12.899498,-12.908718,-0.6807079,0.08190647,-0.70345294,-0.71133673,-0.28953004,-0.77962977,0.22745508,-0.75696737,-1.321705,-0.24419223,-0.094916135118703,0.8358941777210366,-0.0002244130787030517,-2.391102318151982,1.7175388703347565,-0.11198881831300836,0.861633103150832,-7.816433706075917e-08,-2.387979895184793,1.7661270089017729,-0.3671049228623674,0.14806971947470712,-0.3604203545084357,-0.5963854886877156,-0.0088723776006856,-0.3914164029678192,0.2581588713823048,-0.37198374945767526,-1.0571996535706578,-0.00044603016656186156,0.04,0.19595917942265423,0.0,False,True,0.2614814814814815,0.4394415960326596,0.0,False,True,0.008,0.08908422980528033,0.0,False,True,0.004,0.063118935352238,0.0,False,True,0,32000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-277.8197,0.0,-277.8197,-277.8197,-277.8197,-336.76453,141.89534,-379.46207,-587.17505,-99.35956,34001,519.2857358455658,0.0006454141,0.000690375,-13.699888,-13.682568,-13.695181,-0.5556394,0.26283497,-0.4135972,-1.1549243,-0.39396375,-0.673529,0.3270405,-0.7224475,-1.459501,-0.0928495,0.057859985056567975,0.8066690198991161,0.00041364849978594984,-2.3423836079707514,1.7171660909974462,-0.1410212496069616,0.8460047522211146,-1.9770772890816736e-06,-2.3909345951483214,1.7675582745012397,-0.28316199491102617,0.21391212076949834,-0.18824035539615414,-1.0835850574360404,-0.016411451272129847,-0.35658507635084363,0.2443618238332121,-0.37452691961594464,-1.3882471956743234,-0.000324382982711216,0.508,0.4999359959034756,1.0,False,True,0.3588148148148148,0.4796527321763371,0.0,False,True,0.0,0.0,0.0,False,False,0.18022222222222223,0.38437244027050915,0.0,False,True,0,34000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-143.85555,0.0,-143.85555,-143.85555,-143.85555,-336.0243,76.15037,-340.21634,-446.59924,-227.48358,36001,550.1355826854706,0.0011384205,0.0013427637,-14.671692,-14.656173,-14.652662,-0.28771108,0.090794116,-0.26693463,-0.8816577,-0.26435575,-0.67204857,0.18965234,-0.7112277,-1.4234413,-0.26723063,-0.029470690024247535,0.7647491440754938,-0.017740033577174574,-2.3747527993364033,1.7153833999252177,-0.10182786612740785,0.8739577790670948,-7.71890894560357e-09,-2.3890350968301184,1.740189176312705,-0.15086698167786028,0.08706071707049078,-0.10285429184409955,-0.8387097803701636,-0.0042522234284536956,-0.33753300803962016,0.2204780179240929,-0.2905274050720956,-1.4053722991770612,-0.0010817427457954776,0.65,0.47696960070847283,1.0,False,True,0.2912592592592593,0.4543427155298155,0.0,False,True,0.92,0.2712931993250108,1.0,False,True,0.0011111111111111111,0.033314809667922114,0.0,False,True,0,36000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-439.86536,0.0,-439.86536,-439.86536,-439.86536,-391.90662,145.45853,-395.22058,-637.6953,-147.41426,38001,580.9385223388672,0.0011291108,0.0015059749,-14.460902,-14.446671,-14.467006,-0.8797307,0.1308465,-0.9162546,-0.91696596,-0.25549564,-0.78381324,0.29819953,-0.7922191,-1.3291982,-0.2719442,-0.10656139471082333,0.9203797781125068,-1.0889798409596477e-06,-2.3615781321798743,1.7266002917780958,-0.13756201156453127,0.8983855909445899,-5.66746576154806e-09,-2.37003487432095,1.7505023614816904,-0.4206094548204777,0.29456736295112584,-0.34083644700692073,-0.8407467650879374,-0.0016701091984739902,-0.4192471031575033,0.24219951622536862,-0.4163474677400103,-0.9914031348453748,-0.0003952810125768952,0.3453333333333333,0.4754768366831578,0.0,False,True,0.22740740740740742,0.41915782047296796,0.0,False,True,0.024,0.15304901175767188,0.0,False,True,0.10266666666666667,0.30352301761517564,0.0,False,True,0,38000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-500.13342,0.0,-500.13342,-500.13342,-500.13342,-320.08405,98.565956,-268.41742,-466.3322,-186.87314,40001,611.6549515724182,0.0046112575,0.009479014,-15.95731,-15.956829,-15.961334,-1.0002668,0.0423004,-1.0092772,-1.0499533,-0.7662753,-0.6401681,0.21614346,-0.5318144,-1.5285378,-0.27732182,-0.2810186383835016,0.9274212421356136,-2.348646200460679e-09,-2.3523148995719287,1.7256792319075551,-0.08060627928833011,0.8697393224571902,-4.735311532538884e-12,-2.393807431868063,1.7682808571774216,-0.5037991708449846,0.28336204938064813,-0.7027048970142975,-0.9149633218266969,-0.00930324724117576,-0.3212737590803691,0.22127109563162317,-0.24984292564287783,-1.3419423647677,-0.0005952905406942655,0.3273333333333333,0.4692400475473319,0.0,False,True,0.3902962962962963,0.4878166637105481,0.0,False,True,0.0,0.0,0.0,False,False,0.0006666666666666666,0.025811280910141253,0.0,False,True,0,40000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-435.79932,0.0,-435.79932,-435.79932,-435.79932,-332.4306,141.657,-313.12384,-518.09015,-111.443504,42001,643.241813659668,0.000874386,0.0013633564,-16.392235,-16.405952,-16.385283,-0.87159866,0.07773201,-0.8930644,-0.89945346,-0.5228777,-0.6648612,0.30744782,-0.6479802,-1.3869158,-0.1625782,-0.17465718301937844,0.9037039257496966,-0.00011508311274369685,-2.342207174171669,1.7147317096779273,-0.11081834804964355,0.8794488214491023,-2.2700011866359246e-07,-2.3815388813580336,1.7310701193067033,-0.47151109663993535,0.1814372203520755,-0.5512017929462529,-0.6836516714375644,-0.0005753996579598297,-0.3272011985047106,0.2679445236300961,-0.19148446836821437,-1.2988280805399142,-0.0007564442909272495,0.023333333333333334,0.15095989165632337,0.0,False,True,0.5014074074074074,0.499998019200466,1.0,False,True,0.0,0.0,0.0,False,False,0.20466666666666666,0.40345783202488733,0.0,False,True,0,42000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-306.56406,0.0,-306.56406,-306.56406,-306.56406,-276.0461,138.36278,-243.89062,-522.7283,-60.32466,44001,674.2822790145874,0.0009392772,0.0009343676,-16.76698,-16.75505,-16.766376,-0.6131281,0.08312071,-0.5904822,-1.1249956,-0.5875397,-0.55209225,0.2900967,-0.48654047,-1.3253646,-0.06015511,-0.25712267657237003,0.8605555591271772,-7.623525850770554e-06,-2.3538853820832166,1.7220942875698175,-0.0811906818046774,0.8315113899399594,-7.65792952271135e-10,-2.3857316749705726,1.7459802791249832,-0.28784285521238173,0.21156135735080106,-0.2496418339734403,-1.0471440994595498,-0.002291731281624243,-0.2832901432633381,0.22226257851429154,-0.23721169227859643,-1.1546347259191445,-7.705996526560094e-05,0.31666666666666665,0.46517619123176207,0.0,False,True,0.43933333333333335,0.4963059092490795,0.0,False,True,0.0,0.0,0.0,False,False,0.12666666666666668,0.33259919155377127,0.0,False,True,0,44000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-572.8203,0.0,-572.8203,-572.8203,-572.8203,-277.11414,173.52954,-205.03152,-591.6583,-79.22629,46001,706.1361870765686,0.001422601,0.0014407324,-16.969925,-16.980286,-16.984772,-1.1456406,0.027185043,-1.1495969,-1.214592,-0.9902209,-0.5542282,0.36059776,-0.3919453,-1.2497422,-0.12386967,-0.16985115237343176,0.9937164792147758,-7.572598361094913e-16,-2.3461144162743564,1.7442753791214773,-0.0362398135169471,0.8404816863303317,-1.014112430363592e-10,-2.387972547334198,1.7459506245538594,-0.6473758038897318,0.13655863806161503,-0.62633253490524,-1.0078191699851664,-0.005197798093716788,-0.2941452146468794,0.2433347669869517,-0.21423665280296111,-1.088175115140207,-0.00010852135936509355,0.009333333333333334,0.09615727857121491,0.0,False,True,0.4325185185185185,0.4954253219780601,0.0,False,True,0.0,0.0,0.0,False,False,0.30377777777777776,0.45988785535842636,0.0,False,True,0,46000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-386.40308,0.0,-386.40308,-386.40308,-386.40308,-281.09436,159.8464,-287.9583,-560.3159,-118.95856,48001,737.6183993816376,0.0017711184,0.0016149648,-17.504097,-17.503796,-17.509308,-0.77280617,0.052885465,-0.7570222,-1.0294152,-0.75376016,-0.56218874,0.33032858,-0.5651374,-1.150223,-0.094177574,-0.28751558404601435,0.9120728928581394,-0.003299693812857052,-2.3536523795804767,1.7449354512793622,-0.06309686786931308,0.8397684680733153,-5.313613288715332e-10,-2.3702217451219094,1.7360183261298012,-0.3731373008591657,0.24653055936210086,-0.22996163147411397,-0.9355616589089965,-0.0013436252822693756,-0.2865421180031524,0.24416794197720687,-0.17155114745721503,-0.8744693520357428,-0.00046051035486878444,0.33466666666666667,0.4718738061059216,0.0,False,True,0.530074074074074,0.4990947305558205,1.0,False,True,0.0,0.0,0.0,False,False,0.4171111111111111,0.4930815673889721,0.0,False,True,0,48000
500.0,0.0,500.0,500,500,500.0,0.0,500.0,500,500,-523.4125,0.0,-523.4125,-523.4125,-523.4125,-309.90115,179.28943,-215.67154,-626.16486,-112.367165,50001,789.0417206287384,0.0012339565,0.001722204,-16.507969,-16.490324,-16.497395,-1.0468249,0.040411916,-1.058362,-1.0601234,-0.86441624,-0.6198023,0.3677701,-0.3991155,-1.2825325,-0.1234295,-0.29428514243842585,0.8626774569323699,-1.6634098578626602e-05,-2.36226198055857,1.4150003918674283,-0.10570221331107908,0.826526997685818,-1.3660036926042468e-10,-2.3816809133639922,1.7305625318682079,-0.5400388940651779,0.27236593516672886,-0.5526379201947929,-0.9335359049958526,-0.008768177362769192,-0.3229986055032027,0.2623137149534904,-0.21550795881495408,-1.0632270106631263,-0.0012398786722076505,0.012666666666666666,0.11183122203670234,0.0,False,True,0.4714814814814815,0.4991860315568825,0.0,False,True,0.0,0.0,0.0,False,False,0.31133333333333335,0.46303875527744853,0.0,False,True,0,50000
